ORF,gene,alanine,aspartate,glutamate,phenylalanine,glycine,histidine,isoleucine,lysine,leucine,methionine,asparagine,proline,glutamine,arginine,serine,threonine,valine,tryptophan,tyrosine
YBL043W,ECM13,0.970313613,0.977324661,0.997076032,0.993230094,0.998739915,0.867387429,0.992824214,0.412687569,0.991101595,0.429215441,0.998093627,0.98285319,0.992665963,0.951688783,0.951230892,0.998375906,0.436297677,0.998365774,0.766985053
YBL044W,,0.011550729,0.85476986,0.628123406,0.999250689,0.998739915,0.66252856,0.993843906,0.998017381,0.395213,0.968925511,0.774374259,0.97918694,0.613005877,0.873009822,0.02158366,0.601883982,0.974333757,0.998365774,0.743593521
YBL045C,COR1,0.921228818,0.821439209,0.746272326,0.999250689,0.740026173,0.990743833,0.993843906,0.920141211,0.991101595,0.997653318,0.92078869,0.986997752,0.755786734,0.951688783,0.096684678,0.998375906,0.974333757,0.998365774,0.992897227
YBL046W,PSY4,0.980627861,0.998934328,0.999202204,0.999250689,0.148914046,0.998650058,0.992824214,0.888926717,0.997605992,0.997653318,0.955189593,0.305327645,0.992665963,0.93809069,0.924950116,0.149863175,0.98053806,0.998365774,0.856503874
YBL047C,EDE1,0.980627861,0.986710968,0.919541181,0.999250689,0.955561754,0.995066176,0.598801081,0.967113074,0.991101595,0.998725641,0.998093627,0.679704459,0.992665963,0.951688783,0.960842569,0.687429843,0.998176284,0.998365774,0.55587717
YBL048W,RRT1,0.970313613,0.998934328,0.997076032,0.977209162,0.442799604,0.990743833,0.877151126,0.973817731,0.991101595,0.790167505,0.998093627,0.78760486,0.992665963,0.99668303,0.960842569,0.909822043,0.75804047,0.986146214,0.616340872
YBL049W,MOH1,0.998696076,0.829130795,0.997076032,0.999250689,0.998739915,0.6122551,0.992824214,0.94870458,0.991101595,0.985792674,0.998093627,0.408343992,0.97773874,0.935857689,0.993739109,0.998375906,0.873455074,0.998365774,0.609127395
YBL051C,PIN4,0.970313613,0.862256571,0.997076032,0.673157185,0.868323402,0.993909456,0.647123625,0.998017381,0.304273993,0.985792674,0.66481045,0.390233483,0.985464647,0.99668303,0.434785752,0.274298858,0.804673294,0.232113972,0.747253712
YBL052C,SAS3,0.970313613,0.998934328,0.943938539,0.029228731,0.903744333,0.309967353,0.013081541,0.785833626,0.031698228,0.985792674,0.67108295,0.904519257,0.992665963,0.703096811,0.888671734,0.984033549,0.974333757,0.005400476,0.007871254
YBL053W,,0.012803286,0.92065878,0.790712055,0.152255405,0.115212578,0.990743833,0.993843906,0.998017381,0.991101595,0.997653318,0.998093627,0.98285319,0.992665963,0.546698695,0.551270608,0.564622925,0.927301341,0.998365774,0.174046539
YBL054W,TOD6,0.582276338,0.998934328,0.779357807,0.999250689,0.998739915,0.355889459,0.992824214,0.406354921,0.991101595,0.718806128,0.944269053,0.463193886,0.51589652,0.646655667,0.875084643,0.88792771,0.752134827,0.998365774,0.870555596
YBL055C,,0.387531194,0.963584732,0.643843197,0.999250689,0.996230442,0.907518164,0.915410507,0.604285217,0.991101595,0.985792674,0.976024496,0.864648701,0.992665963,0.69731499,0.960842569,0.998375906,0.910382964,0.998365774,0.580238902
YBL056W,PTC3,0.970313613,0.968687579,0.997076032,0.999250689,0.887150649,0.999552752,0.992824214,0.782192745,0.991101595,0.997653318,0.998093627,0.946733709,0.994328204,0.99668303,0.279178085,0.677693643,0.756160183,0.998365774,0.824236138
YBL057C,PTH2,0.970313613,0.989838869,0.576056421,0.999250689,0.998739915,0.990743833,0.992824214,0.907644281,0.991101595,0.951598617,0.998093627,0.856835786,0.645240339,0.939484441,0.872345876,0.998375906,0.996332362,0.998365774,0.992897227
YBL058W,SHP1,0.035672018,0.91086888,0.832357301,0.999250689,0.000513125,0.990743833,0.244892044,7.19471E-06,0.214303434,0.078560661,3.40942E-06,0.98285319,0.992665963,0.947471824,0.061512746,0.934928612,0.137432296,0.79133109,0.170793408
YBL059W,,0.722310429,0.998934328,0.997076032,0.993230094,0.998739915,0.990743833,0.776264714,0.990038118,0.989504346,0.839885942,0.998093627,0.74322395,0.833101844,0.988184388,0.960842569,0.998375906,0.398538155,0.998365774,0.997751279
YBL060W,YEL1,0.70570954,0.53533375,0.999183616,0.979686776,0.998739915,0.995521527,0.993755877,0.998017381,0.81942478,0.985792674,0.998093627,0.839085263,0.940140056,0.943100087,0.960842569,0.253031255,0.556332683,0.860895776,0.992897227
YBL061C,SKT5,0.387531194,0.53779323,0.997076032,0.61427288,0.998739915,0.969347604,0.786009548,0.920185898,0.646147005,0.985792674,0.998093627,0.396571641,0.992665963,0.977576186,0.960842569,0.92980038,0.998906984,0.301917799,0.992897227
YBL062W,,0.450865828,0.998934328,0.979558155,0.984866761,0.998739915,0.89209784,0.060839887,0.756874559,0.991101595,0.985792674,0.978489818,0.663771568,0.777807371,0.99668303,0.805180688,0.998375906,0.382802125,0.460699265,0.325543655
YBL063W,KIP1,0.970313613,0.998934328,0.997076032,0.999250689,0.809367983,0.990743833,0.992824214,0.998017381,0.9020497,0.989060814,0.998093627,0.96894249,0.930466052,0.955652696,0.982205368,0.998375906,0.974333757,0.987048384,0.983465134
YBL064C,PRX1,0.001805987,0.998934328,0.997076032,0.000358721,0.444119606,0.046792493,0.004772367,0.656294436,0.00232617,0.986312133,0.129928865,0.98285319,0.992665963,0.469824741,0.009595572,0.998375906,0.974333757,6.58675E-17,4.18737E-09
YBL065W,,0.970313613,0.978651558,0.997076032,0.993230094,0.961827418,0.461494645,0.53769773,0.822479021,0.772465698,0.998725641,0.82488008,0.91884578,0.992665963,0.853676826,0.749726547,0.636652848,0.988959847,0.981104693,0.992897227
YBL066C,SEF1,0.000808505,0.998934328,0.652478897,0.783524747,0.285832209,0.487481198,0.705007509,0.901906241,0.641959638,0.985792674,0.762632081,0.401915327,0.13602141,0.93485316,0.960842569,0.001640907,0.273195503,0.194231374,0.2811471
YBL067C,UBP13,2.99769E-07,0.962052237,0.997076032,0.719365251,0.342895604,0.340803893,0.074467702,0.803230474,0.991101595,0.94047606,0.998093627,0.359663873,0.189763204,0.93485316,0.879642317,0.998375906,5.37005E-14,0.651032451,0.299916636
YBL068W,PRS4,0.887168046,0.962052237,0.999202204,0.962593064,0.998739915,0.990743833,0.620902229,0.865917079,0.888868626,0.951276878,0.998093627,0.984380786,0.992665963,0.971461586,0.623157619,0.998375906,0.974333757,0.998365774,0.517595883
YBL069W,AST1,0.3831364,0.997058452,0.54455265,0.999250689,0.998739915,0.878829038,0.893121286,0.468070333,0.979457639,0.944357895,0.989451029,0.607655485,0.958483778,0.736111605,0.960842569,0.998375906,0.845268446,0.998365774,0.593282529
YBL070C,,0.970313613,0.722264406,0.918419248,0.622111616,0.998739915,0.741776252,0.624328537,0.627195517,0.71978733,0.985792674,0.998093627,0.996743509,0.957669492,0.977939607,0.960842569,0.982121583,0.974333757,0.748526231,0.859153891
YBL071C,,0.801289853,0.998934328,0.896128866,0.999250689,0.998739915,0.943047717,0.998290049,0.998017381,0.991101595,0.985792674,0.998093627,0.98285319,0.948609375,0.99668303,0.995378856,0.745219985,0.974333757,0.998365774,0.949300699
YBL071C-B,,0.970313613,0.890993771,0.728478136,0.999250689,0.827269833,0.001910061,0.336454021,0.990038118,0.848752412,0.985792674,0.848070582,0.089609573,0.720408068,0.524522111,0.010790054,0.886129176,0.359022483,0.998365774,0.808651592
YBL071W-A,KTI11,0.970313613,0.998934328,0.90748178,0.472446394,0.998739915,0.000950147,0.566478618,4.24188E-09,0.561110196,0.402296497,0.998093627,0.009057406,0.664889526,3.38599E-24,0.960842569,0.998375906,0.894932345,0.963199759,0.992897227
YBL072C,RPS8A,0.936629966,0.998934328,0.450025882,0.999250689,0.998739915,0.002531968,0.770828504,0.696630173,0.991101595,0.998725641,0.802251061,0.041025104,0.488137562,0.000529075,0.000110404,0.822232852,0.107891741,0.998365774,0.93145233
YBL075C,SSA3,0.970313613,0.989109482,0.997076032,0.279967924,0.998739915,0.969347604,0.992824214,0.564426841,0.81942478,0.916554259,0.772365121,0.19473554,0.992665963,0.903585205,0.440305904,0.998375906,0.974333757,0.158212493,0.856503874
YBL078C,ATG8,0.958153221,0.998934328,0.997076032,0.963858815,0.998739915,0.990743833,0.992824214,0.88358821,0.991101595,0.985792674,0.998093627,0.986503423,0.992665963,0.964017168,0.960842569,0.998375906,0.974333757,0.998365774,0.992897227
YBL079W,NUP170,0.832702861,0.777243946,0.997076032,0.297701514,0.998739915,0.990743833,0.992824214,0.338335231,0.86002367,0.509577007,0.934911046,0.15539442,0.992665963,0.808566477,0.960842569,0.998375906,0.883139911,0.266918859,0.737632836
YBL080C,PET112,0.004011559,0.131333258,0.997076032,0.999250689,0.822824368,0.965963334,0.992824214,0.694347822,0.180860249,0.998725641,0.602217261,0.98285319,0.992665963,0.889260366,0.140123061,0.293986066,0.465312372,0.878204944,0.929866283
YBL081W,,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.936459492,0.993843906,0.865917079,0.997570882,0.752236838,0.938338855,0.993852211,0.992665963,0.99668303,0.960842569,0.896314148,0.88805037,0.998365774,0.964863546
YBL082C,ALG3,0.003083292,0.794276166,0.997076032,0.735270828,0.998739915,0.511360844,0.992824214,0.661818789,0.856089994,0.985792674,0.924985628,0.98285319,0.992665963,0.99668303,0.962486151,0.998375906,0.208961516,0.998365774,0.992897227
YBL083C,,0.970313613,0.648187932,0.99513611,0.869562003,0.998739915,0.78787471,0.833134914,0.423546746,0.991101595,0.762967079,0.998093627,0.98285319,0.839555939,0.99668303,0.960842569,0.998375906,0.536853116,0.913046815,0.992897227
YBL085W,BOI1,0.092383806,0.998934328,0.997076032,0.666398673,0.998739915,0.886369659,0.993434519,0.900829248,0.391421548,0.998725641,0.868010237,0.793132187,0.642912708,0.951688783,0.977824166,0.900361555,0.899587234,0.44804769,0.520288667
YBL086C,,0.970313613,0.776080285,0.578584825,0.661909188,0.637468443,0.996288938,0.793152033,0.94158328,0.968309818,0.985792674,0.998093627,0.51194257,0.30795821,0.61616335,0.960842569,0.896314148,0.786124139,0.946764983,0.992897227
YBL087C,RPL23A,0.002176304,0.962052237,0.003640099,0.977209162,0.259371253,0.008956111,0.289271983,0.344230031,0.961163509,0.985792674,0.138281495,0.148880116,0.828067122,0.977939607,0.69109971,0.042414608,0.77773956,0.998365774,0.899178386
YBL088C,TEL1,0.627958558,0.957199155,0.92299278,0.999250689,0.998739915,0.996534682,0.992824214,0.962488253,0.991101595,0.997653318,0.998093627,0.824992253,0.992665963,0.99668303,0.960842569,0.819127734,0.96594002,0.998365774,0.950732229
YBL089W,AVT5,0.970313613,0.916875175,0.997076032,0.916691745,0.998739915,0.968117846,0.992824214,0.85387421,0.779698156,0.991186496,0.998093627,0.636019758,0.992665963,0.99668303,0.503159605,0.998375906,0.974333757,0.913046815,0.881930185
YBL090W,MRP21,0.000530016,0.998934328,0.646980202,0.630659671,0.998739915,0.3200427,0.992824214,0.998017381,0.998148877,0.985792674,0.868715149,0.96240492,0.368980453,0.844161831,0.00104848,0.998375906,0.710512873,0.998365774,0.103720747
YBL091C,MAP2,0.912552442,0.412322885,0.482657958,0.247199156,0.998739915,0.442461303,0.044149783,0.352099207,0.648762783,0.841485069,0.469466401,0.821919249,0.173455765,0.99668303,0.876025597,0.998375906,0.15797561,0.519065076,0.983465134
YBL091C-A,SCS22,0.970397284,0.998934328,0.997076032,0.876025325,0.998739915,0.990743833,0.993843906,0.815597771,0.997621545,0.951455649,0.998093627,0.944247942,0.992665963,0.99668303,0.962486151,0.998375906,0.848459914,0.998365774,0.839423229
YBL093C,ROX3,0.972214833,0.998934328,0.038729868,0.963858815,0.998739915,0.233757329,0.773307544,0.266943285,0.948965407,0.718806128,0.361161065,0.00826913,0.403071306,0.656696112,0.004049012,0.220524954,0.039746015,0.378176024,0.722357422
YBL094C,,0.821978234,0.659301084,0.482657958,0.999250689,0.959817616,0.246387148,0.992824214,0.836728188,0.991101595,0.823480068,0.998093627,0.086112549,0.960351488,0.663932437,0.960842569,0.998375906,0.388388651,0.998365774,0.949300699
YBL095W,MRX3,0.992470547,0.998934328,0.997076032,0.86647132,0.998739915,0.811935926,0.992824214,0.998017381,0.79415842,0.997653318,0.994582603,0.98285319,0.992665963,0.927218607,0.924950116,0.950410699,0.68882255,0.994318004,0.992897227
YBL096C,,0.996739851,0.998934328,0.997076032,0.999250689,0.998739915,0.844297489,0.992824214,0.967113074,0.991101595,0.991374409,0.934911046,0.986503423,0.992665963,0.878215535,0.749726547,0.998375906,0.618721012,0.998365774,0.965163377
YBL098W,BNA4,0.970313613,0.743257777,0.129104077,3.06564E-10,0.998739915,0.844446665,0.992824214,0.998017381,0.86002367,0.968925511,0.888169389,0.98285319,0.829745002,0.930576172,0.960842569,0.766165108,0.847227483,3.09127E-12,5.17035E-36
YBL099W,ATP1,0.970313613,0.845100216,0.997076032,0.979686776,0.55949804,0.446165612,0.419076859,0.561033493,0.906461142,0.115869074,0.99269634,0.981374224,0.992665963,0.658297272,0.960842569,0.439597056,0.974333757,0.338004849,0.389351342
YBL100C,,0.97493209,0.998934328,0.956219213,0.946674536,0.998739915,0.990743833,0.992824214,0.998017381,0.811812854,0.985792674,0.856071949,0.98285319,0.662704929,0.99668303,0.994078972,0.658502927,0.974333757,0.998365774,0.765325853
YBL100W-C,,0.946899204,0.998934328,0.916817746,0.993230094,0.998739915,0.667808596,0.912950528,0.593360178,0.991101595,0.952750515,0.959553951,0.35154987,0.992665963,0.99668303,0.960842569,0.998375906,0.664190066,0.998365774,0.992897227
YBL101C,ECM21,0.850571927,0.998934328,0.515442537,0.999250689,0.998739915,0.990743833,0.907604996,0.998017381,0.991101595,0.985792674,0.73604937,0.831026998,0.750396429,0.754956546,0.961096096,0.950410699,0.940001763,0.998365774,0.856503874
YBL102W,SFT2,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.973605545,0.845529029,0.960739703,0.926620249,0.84243853,0.868010237,0.981475595,0.960158826,0.987339426,0.779545445,0.998375906,0.974333757,0.909098934,0.316806375
YBL103C,RTG3,1.25334E-06,0.998934328,0.246460358,0.999250689,0.52349793,0.973605545,0.673590113,0.998017381,0.863967358,0.078612277,0.998093627,0.047003503,0.001911693,0.043622454,0.908005294,0.000363188,0.500225037,0.998365774,0.350672314
YBL104C,SEA4,0.031746546,0.318852924,0.18451827,0.923000578,0.94933868,0.811935926,0.992824214,0.998017381,0.991101595,0.985792674,3.49861E-10,0.98285319,0.035508787,0.903585205,0.876025597,0.998375906,0.974333757,0.998365774,0.992897227
YBL106C,SRO77,0.860497612,0.998934328,0.841092296,0.999250689,0.998739915,0.993909456,0.845529029,0.998017381,0.952336411,0.997653318,0.763986996,0.984380786,0.886688569,0.99668303,0.368492353,0.998375906,0.974333757,0.998365774,0.99477667
YBL107C,MIX23,0.970313613,0.259635751,0.997076032,0.999250689,0.998739915,0.435199824,0.992824214,0.998017381,0.997570882,0.918993522,0.9832541,0.73703214,0.992665963,0.919267999,0.823402191,0.998375906,0.899587234,0.998365774,0.15017861
YBR001C,NTH2,0.970313613,0.999256632,0.932728138,0.999250689,0.998739915,0.774365156,0.992824214,0.896529262,0.991101595,0.985792674,0.998093627,0.940360794,0.923333403,0.8443728,0.973686493,0.998375906,0.993486619,0.998365774,0.997474359
YBR003W,COQ1,0.965687232,0.964011586,0.220005867,0.999250689,0.264034446,0.926776956,0.998290049,0.977638227,0.991950912,0.841485069,0.998093627,0.68446284,0.992665963,0.99668303,0.289882592,0.956933075,0.807721586,0.998365774,0.559510538
YBR005W,RCR1,0.992161941,0.998934328,0.944123379,0.999250689,0.998739915,0.433938947,0.992824214,0.978002617,0.991101595,0.991374409,0.998093627,0.98285319,0.992665963,0.822524606,0.859923764,0.998375906,0.974333757,0.998365774,0.316806375
YBR006W,UGA2,0.970313613,0.948780813,0.943938539,0.999250689,0.998739915,0.404378058,0.992824214,0.973920991,0.979457639,0.985792674,0.469466401,0.993212513,0.992665963,0.947471824,0.389770051,0.166311781,0.983120224,0.998365774,0.938900941
YBR007C,DSF2,0.970313613,0.799487046,0.513953843,0.999250689,0.549178539,0.280542042,0.993843906,0.379432207,0.995023736,0.985792674,0.998093627,0.753883898,0.872335214,0.351316134,0.960842569,0.880037615,0.857284577,0.998365774,0.986670959
YBR008C,FLR1,0.920398669,0.486519028,0.997076032,0.990130046,0.998739915,0.968117846,0.992824214,0.857692398,0.97191646,0.767847121,0.998093627,0.995319184,0.992665963,0.930576172,0.845403084,0.968239308,0.973524706,0.860621793,0.325543655
YBR009C,HHF1,0.970313613,0.219808887,0.790106503,0.583167845,0.998739915,0.535997552,0.992824214,0.980970306,0.991101595,0.985792674,0.506285071,0.453212163,0.992665963,0.50004535,0.960842569,0.745219985,0.974333757,0.449358454,0.082692895
YBR010W,HHT1,0.920398669,0.998934328,0.997076032,0.329807563,0.998739915,0.80527987,0.180685189,0.433712502,0.125934772,0.115829534,0.924985628,0.467280074,0.994062181,0.226526921,0.553379844,0.293986066,0.221088613,0.625300883,0.985498223
YBR012C,,0.936629966,0.998747083,0.999183616,0.999250689,0.998739915,0.603088715,0.794731383,0.956431556,0.9432379,0.985792674,0.895559461,0.934441663,0.807448964,0.871957933,0.851798863,0.998375906,0.974333757,0.998365774,0.900035246
YBR013C,,0.997436936,0.870464442,0.997076032,0.72643498,0.903744333,0.899868721,0.992824214,0.995744387,0.766518576,0.905675562,0.998093627,0.98285319,0.992665963,0.99668303,0.938662709,0.886129176,0.974333757,0.542394067,0.976344305
YBR014C,GRX7,0.992470547,4.78625E-07,0.997076032,0.999250689,0.998739915,0.844297489,0.773307544,0.087979045,0.991101595,0.089468035,0.664650003,0.98285319,0.992665963,0.99668303,0.654328954,0.858439628,0.173300946,0.468168252,0.949300699
YBR015C,MNN2,0.970313613,0.028366946,0.493369282,0.984866761,0.998739915,0.454474153,0.529555123,0.186275638,0.896856797,0.03326187,0.916474287,0.98285319,0.992665963,0.002585607,0.300000554,0.998375906,0.123711256,0.731035192,0.094661842
YBR016W,,0.970313613,0.914054973,0.999202204,0.999250689,0.998739915,0.990743833,0.992824214,0.992323997,0.991101595,0.985792674,0.907175526,0.981374224,0.994062181,0.962934096,0.960842569,0.998375906,0.88805037,0.998365774,0.862380103
YBR018C,GAL7,0.970313613,0.998934328,0.997076032,0.999250689,0.998739915,0.990743833,0.993434519,0.907644281,0.991101595,0.83402617,0.592447334,0.98285319,0.997021625,0.99668303,0.960842569,0.998375906,0.441975289,0.998365774,0.791921841
YBR019C,GAL10,0.859466544,0.998934328,0.998937825,0.999250689,0.998739915,0.993783373,0.992824214,0.973920991,0.991101595,0.920337109,0.888169215,0.98285319,0.992665963,0.99668303,0.960842569,0.998375906,0.616987264,0.998365774,0.759368127
YBR020W,GAL1,0.970313613,0.005703193,0.90656952,0.872982948,0.972537249,0.586618816,0.796036313,0.344623444,0.991101595,0.587477295,0.75187563,0.98285319,0.992665963,0.825782701,0.978064195,0.998375906,0.435689012,0.615191495,0.585644279
YBR021W,FUR4,0.921383256,0.998934328,0.362957305,0.622706222,0.998739915,0.652741335,0.992824214,0.551757043,0.991101595,0.906205719,0.998093627,0.000574632,0.128731845,6.43509E-06,0.084519109,0.982121583,0.974333757,0.864697613,0.051540834
YBR022W,POA1,0.809836531,0.918350858,0.871323706,0.999250689,0.998739915,0.990743833,0.992824214,0.998017381,0.991101595,0.987321976,0.998093627,0.98285319,0.992665963,0.99668303,0.960842569,0.96080973,0.993486619,0.998365774,0.992897227
YBR023C,CHS3,0.980227643,0.58162624,0.997982889,0.821015783,0.998739915,0.991046827,0.882313359,0.978002617,0.894753955,0.985792674,0.646538913,0.99691757,0.992665963,0.99668303,0.960842569,0.974450673,0.974333757,0.83778374,0.98325002
YBR024W,SCO2,0.652603213,0.58162624,0.997076032,0.999250689,0.998739915,0.78787471,0.992824214,0.822479021,0.991101595,0.419754647,0.75187563,0.467280074,0.992665963,0.93485316,0.691786493,0.998375906,0.715548337,0.998365774,0.992897227
YBR025C,OLA1,0.0115758,0.936416949,0.997076032,0.999250689,0.998739915,0.993909456,0.942797504,0.998017381,0.950676564,0.718806128,0.998093627,0.332999111,0.981532944,0.99668303,0.084519109,0.998375906,0.714130521,0.876364431,0.877823304
YBR026C,ETR1,0.89734024,0.045020104,0.955020817,0.355737415,0.551515828,0.252165057,0.813679251,0.998017381,0.865083747,0.563354294,0.998093627,0.993852211,0.557968956,0.99668303,0.960842569,0.149863175,0.583168496,0.994318004,0.881930185
