ORF,gene,alanine,aspartate,glutamate,phenylalanine,glycine,histidine,isoleucine,lysine,leucine,methionine,asparagine,proline,glutamine,arginine,serine,threonine,valine,tryptophan,tyrosine
YOR156C,NFI1,1.302222042,0.360291305,0.40365084,0.122750917,-1.310902212,-0.423310789,-0.293942653,-0.530689339,-0.474662595,-1.108467022,-0.128732943,0.144015801,-0.199049693,0.01876786,-0.179770878,0.333307821,-0.638190725,-0.027754588,0.27479878
YOR158W,PET123,-0.672732856,3.745449587,-0.075240756,-0.036362363,0.212636227,-2.105020124,0.237259248,-0.47556149,-2.743845251,-0.182701204,3.168757902,0.174451241,-0.694717091,-1.987597398,-2.727428658,1.934127819,0.899998502,-0.284292743,3.264912916
YOR161C,PNS1,0.525474579,-0.180527277,0.083151882,1.473474814,-0.685216209,-0.758744334,1.758374453,-0.510527754,1.814931745,0.476848923,-1.221762573,-0.399564802,-0.004767422,-0.588526266,-0.942173908,-0.842737682,0.189660932,2.491555474,1.601919182
YOR161C-C,,-0.863433653,-0.011962791,0.968998977,-0.855470102,0.367161969,0.295255127,-0.996039171,0.090572406,-0.592341793,0.44907521,1.171132233,1.589994742,1.513189675,-0.368992082,-0.436564864,0.498551806,-0.29875815,-1.256189951,-0.815493363
YOR162C,YRR1,-3.441605231,-2.179244855,-8.480233075,6.671077049,13.14132312,5.604983288,14.44336756,1.939984521,11.66825965,-4.472980734,-6.967950713,-1.231966717,-7.764857547,-1.109138943,66.36327302,-5.349109551,0.189660932,24.66778728,0.885802512
YOR163W,DDP1,-0.570596798,-1.586337143,-2.040210586,1.086185499,-0.969694886,-0.876469667,0.851090369,-0.754359519,0.854064972,-0.220343,-1.120660907,0.131367939,1.347334663,0.029894115,1.182919271,-1.374296848,0.801104875,0.764058958,-0.046848247
YOR164C,GET4,0.397248984,-0.011962791,2.213946806,0.020608722,-0.923829719,-0.498648312,-0.32004418,-0.437795156,-0.529143396,1.157816941,1.283315451,0.583672866,1.078725877,-0.845081207,-1.167643845,0.130255277,1.086881314,0.144966772,-0.457598332
YOR165W,SEY1,3.218883897,0.490886935,0.344562818,1.677812679,-0.055165778,0.526078876,-0.945070758,-0.501326462,-1.719629414,1.99268014,-0.266683927,-0.050789662,-0.529988553,-0.075990278,-1.006883269,-0.347164614,1.599901221,0.0873132,-0.264765839
YOR166C,SWT1,0.195862312,0.128278825,0.141251889,-0.156009604,-0.705542766,0.078455407,-0.613063227,0.063269091,-0.636134863,0.254533387,0.948311081,0.261469192,-0.286211882,-0.402957694,0.231891702,0.426734803,-0.202948743,-0.341270519,-0.261891122
YOR167C,RPS28A,1.54020402,-0.011962791,0.90590632,-1.062823135,-0.90874827,-0.285381922,0.41359149,-0.664924107,-0.855474829,0.383692454,1.434869945,-0.620906621,0.992299523,-1.246593229,1.255008091,-0.830155158,0.78100218,-1.112183584,0.374793088
YOR170W,,0.442867853,-1.288401292,-1.294569136,0.023595226,-1.669217132,-0.334150813,0.517027558,-0.811112785,-0.052467773,1.44872889,0.147845131,-0.479662755,0.375054796,-1.024930263,-0.160614376,1.291055646,0.600273017,-1.015852285,-0.486169865
YOR171C,LCB4,0.144647961,-0.732507589,-0.075240756,0.338457406,-0.977584945,0.611213826,0.945757861,-0.074404592,0.275863816,0.183161669,0.502346397,-0.291794573,0.307942619,0.753931072,-1.437715796,-1.307692751,0.106824387,0.729616665,0.105078481
YOR172W,YRM1,0.806454695,-0.392099583,0.002156955,1.157904251,-0.979411566,-0.110657322,-0.068384557,-0.789160582,0.615560358,-0.220343,0.087271912,0.784634689,-0.43451321,-0.455186766,-0.809429309,-1.541191199,0.008061675,0.759266595,0.2094709
YOR173W,DCS2,1.673819293,0.214241614,2.715395433,0.39190772,-1.127405022,-1.418699618,-0.796687864,-1.052725314,0.679426853,-0.433348942,0.020255757,1.638413097,0.095362098,-1.070910224,-0.48998918,-1.514609781,-1.231836769,0.068553362,0.790903998
YOR175C,ALE1,3.288177683,0.909175944,-0.075240756,3.256390249,-0.333914514,-2.37126298,1.103510505,-1.020544309,1.493430246,0.142136671,-2.453310612,-0.224163935,-1.74532118,-1.112067521,-2.628168959,-1.067238947,0.641324411,1.792739148,2.341663395
YOR177C,MPC54,-0.419663415,-1.059491083,-0.273522472,1.080158743,-1.350925276,-0.136398151,1.676991844,-0.174748672,1.562743151,0.546761106,-0.405643941,0.410960756,1.220466527,-0.318746099,0.309927645,-0.606991251,-0.235497409,1.726046062,0.566066136
YOR178C,GAC1,0.393734714,-0.559997307,0.048619302,0.927705362,-0.396377984,-0.773831809,0.741502595,-0.100936212,0.587984141,0.072552093,-1.079758382,0.158040763,1.042980564,-0.752266723,-0.733808329,-1.01202391,0.189660932,-0.2711074,0.909949358
YOR179C,SYC1,0.081177415,-0.011962791,-1.196247443,0.509120934,1.346462333,-0.06034108,0.141147072,0.468277938,-0.936865772,-0.744102418,-0.775469673,1.049569681,-0.804667647,1.891357859,-0.378528863,0.512231535,0.032525565,0.201019383,1.267049327
YOR180C,DCI1,0.239339445,-0.011962791,-0.165109549,-0.265363784,-0.260709523,0.648884742,-0.26301279,0.827906607,-0.384859983,0.767000061,1.724949323,-0.039498781,1.049865443,0.431416451,0.599293381,-0.040862779,-0.085796768,-0.444452577,-0.150595551
YOR182C,RPS30B,-0.339532025,-0.511011859,1.644358495,0.751537757,1.729660283,-0.780055291,1.06349155,0.353003084,0.013066935,-0.560168901,-0.525726388,0.374110058,-0.492971387,-0.895781104,-0.902972047,0.424815904,0.189660932,0.746894716,-0.513133893
YOR183W,FYV12,0.649351081,-0.913706225,0.657724775,1.437636551,0.586085514,-0.050273279,0.709331399,-0.434777184,-0.152742167,1.71025863,-0.62616314,-1.874943733,-0.513692043,-0.095863507,-2.233691623,-1.461952471,0.694253741,0.453674586,-0.396621518
YOR185C,GSP2,0.153579557,-0.096391243,1.35618277,0.018990177,-0.863216904,-0.887172301,0.145483268,-1.127097921,0.154056985,1.394549053,0.586647211,1.296138783,0.645171079,-1.309119088,1.6005703,-0.035251577,0.996878253,0.27716411,-0.515067282
YOR186W,,0.195862312,0.835310758,1.654876097,-0.69269119,-1.099074789,0.215075863,-0.722012097,-0.549107218,-0.64301948,-0.182088088,1.020754888,0.652778512,1.486880223,-0.471868556,-0.236097746,-0.39777343,0.298874032,0.191368084,-0.440699958
YOR188W,MSB1,-0.510417551,-0.011962791,-0.292829384,0.436012909,-0.756016898,-0.468815474,0.017616813,-0.388440232,0.453984732,0.75597038,0.280198987,-0.126178182,0.004864266,-0.299929691,-0.584270358,-1.178595196,0.293656572,0.050508601,0.318693607
YOR189W,IES4,1.482099074,-1.91033963,-1.62316434,2.63582036,-0.899743808,0.112307181,0.578222359,-0.167157881,0.984834491,-0.220343,-0.145763707,0.350583832,-0.695414807,0.983946974,-0.86640054,-1.397182599,-0.268557127,2.026636643,1.89331741
YOR190W,SPR1,-0.259114403,-0.011962791,-0.712636713,0.574775736,-0.424502794,-0.867413723,0.395800628,-0.950844958,0.012926638,0.713938653,-1.623171679,-0.708884857,-0.762702056,0.005737915,0.130908206,0.204070805,-0.198137379,1.061590198,0.589028104
YOR191W,ULS1,1.449936952,-1.182944744,-0.964545487,1.317376823,0.467544878,-1.794059315,1.692897925,-1.012248799,0.703614937,0.58384395,-1.702694059,-1.678835213,-0.9734016,-0.844330569,0.810352511,-1.338478958,1.351124684,-0.027754588,0.832983877
YOR192C,THI72,-0.839779133,0.318560601,0.132290724,0.142971789,-1.353529276,0.263649581,-0.176376376,-0.095794861,0.310572099,-0.255729432,-0.632193642,0.453875742,1.594348545,-0.219772116,0.932763087,-0.937579003,-1.029739018,0.594047471,0.165439124
YOR193W,PEX27,-0.691095162,-0.863020881,-0.601975231,1.760456414,-1.719883219,-0.388732982,0.723367419,0.234817011,0.530055269,1.543274558,-1.029658999,-0.158646444,0.222444428,-0.374693633,-0.730635836,0.023819031,1.302119374,-0.057734836,0.458815542
YOR195W,SLK19,0.393876142,0.737392175,-0.00014776,-1.449213561,0.940061884,0.629528459,-2.710287379,1.300336883,-1.311745805,-0.220343,-1.111043715,2.981183693,0.381132827,-0.796392417,0.029731453,-0.299996117,-0.596357227,-3.145680919,-1.796092566
YOR197W,MCA1,0.115519377,-0.004102033,-0.723924359,0.929793467,0.106162112,-0.711283284,0.145483268,-1.272063117,-0.196520756,1.624576986,-0.448168701,-1.832540439,-2.022704829,0.057489641,1.006631427,-0.891372652,0.958509276,2.347235697,0.882897992
YOR198C,BFR1,3.189335441,-0.011962791,-0.70002586,-0.536785326,-0.999592567,-0.565690077,6.368549367,-1.9837183,-0.476697024,0.06344111,5.591832155,1.230878733,4.60251181,-1.340220983,0.584783373,5.218622225,4.743178236,-0.843653714,-0.043110785
YOR199W,,-3.755741002,5.530885466,0.760257752,2.302991219,-1.087761928,-1.938432067,1.700271611,-0.298922773,0.764624404,-1.417678598,0.063104207,-0.739605548,-0.86461096,-0.857067782,-4.747368591,0.21190335,0.189660932,1.371337663,3.65246408
YOR200W,,-1.031247942,2.912884908,1.892098927,2.553320436,-0.591650313,-1.579313044,2.00235426,-0.224222294,1.207067788,-3.00453934,-2.308591169,0.557291796,-1.619266064,-0.790535591,-4.854834686,0.501453517,0.189660932,0.841854198,3.971745654
YOR201C,MRM1,1.836943279,2.591540004,-1.38579562,-0.096165394,0.931320906,-0.88571778,0.145483268,1.47458848,-1.443127972,-2.480218949,1.345471922,-1.092914318,-1.640257173,-0.936548125,0.282159721,0.144063253,-0.988108189,0.738617321,2.257328072
YOR205C,GEP3,1.860061959,3.759712463,-0.778672037,-0.366621785,1.058642046,-0.939848299,0.593130326,1.805633136,-1.516536184,-2.424572385,2.343665588,-0.158646444,-1.036591532,-1.250684948,-0.878392829,1.492273682,1.704012657,-0.863799369,1.730179152
YOR209C,NPT1,-0.197676877,-1.366989597,-1.322924579,0.420854413,-1.694290423,0.951944103,0.282493102,0.175144882,-0.152742167,0.099860755,-2.957000978,-0.321065694,0.394377735,0.027766925,-1.097362501,-0.226774862,-0.455394172,0.775212178,2.154475686
YOR211C,MGM1,2.620558714,4.430667695,1.879380445,-3.040061469,0.703410541,0.395946612,-4.299199094,4.773844936,-2.524110565,-5.981592381,3.439614489,0.578091115,-0.102309051,-1.106430621,-2.40982025,-0.676479408,-3.217902394,-2.669735827,0.44700307
YOR212W,STE4,-0.613670259,1.051657066,0.688284621,0.203111839,-2.400666707,0.083234897,-1.533551798,1.184106164,-0.074730062,0.186042295,-0.106397809,1.408821764,0.14658035,-0.693845771,-0.227919271,-0.156683415,-0.983457099,-0.980983507,-0.698285842
YOR213C,SAS5,0.750399467,-0.342251598,1.72000965,-1.323955701,0.154675281,-0.583975968,0.670744992,0.442504127,-2.254004633,-0.220343,-1.282424643,2.008878191,1.144264638,-0.421688027,-0.337342309,0.530910765,0.791704697,-1.423565402,-1.888794391
YOR214C,SPR2,0.980176948,0.429050958,2.550425869,-0.722066177,-1.035093482,-0.848792661,-0.828125244,-0.464700053,-0.543442025,0.494969624,0.83338271,1.04384321,0.9206996,-1.083909274,0.915740075,0.039454931,-0.445864678,-1.018484566,0.165439124
YOR215C,AIM41,0.195862312,0.790933258,-0.237170781,0.342685383,-0.316272172,-0.232801128,0.060771445,-0.913238238,-0.586407408,1.679944332,0.16337859,-0.174479817,-0.77220436,0.186451751,0.466202923,0.083849095,1.226493541,0.87675392,0.027471945
YOR216C,RUD3,-0.105542996,0.66965778,0.882957451,-0.775093428,-0.73617561,-1.425293586,0.06313139,-1.285934495,-0.152742167,1.213316389,0.070114681,0.324764154,0.099404627,-0.756746254,0.861972518,-0.917071619,0.803786682,0.745590035,-0.521872213
YOR219C,STE13,-0.161493885,0.236197901,0.233640838,0.023595226,-0.57050647,-0.106526495,-1.320917235,-0.889874983,-0.329948453,0.160291629,0.281544519,0.687914433,0.230297081,-0.860137115,0.170658828,-0.578755817,0.323361678,-1.520828671,-1.009625389
YOR220W,RCN2,0.195862312,0.40458169,-0.410483208,0.812301444,-1.376806944,-1.138240531,0.211115143,-1.185646995,0.719675656,0.63137328,-0.874138923,0.799106673,-0.14003396,-0.764534095,-0.330114398,-0.95756775,0.628658956,1.304069843,0.876944124
YOR222W,ODC2,0.397940409,2.009554753,0.349765705,1.248644749,-0.293806366,-0.706606288,-0.473096735,-0.706370257,0.35308467,0.28610968,0.020255757,0.579346025,-0.189780865,-0.395907609,-1.229718402,-1.23244803,-0.25687206,0.981712164,0.670828717
YOR223W,DSC3,0.166426152,0.703656359,1.479551497,1.071159498,-0.74387991,-2.217812576,0.107874815,-1.017978739,1.149645929,0.26718829,-1.542386115,0.851058681,0.225144531,-1.456662651,-0.227919271,-1.619168291,-0.663679001,0.468390638,1.165997761
YOR225W,,0.062730393,-0.225710668,0.712833061,0.765401675,-1.140191565,-0.913696117,0.658237588,-0.488033254,0.629148328,-0.021984149,-0.572686708,-0.361009112,-0.102309051,-1.264955754,0.313291565,0.833390451,-0.925788359,0.201905476,1.644542062
YOR226C,ISU2,1.311840048,-2.761641346,0.107492294,-0.382450038,-0.405989298,-0.394890127,0.145483268,0.37592361,-0.122797744,1.146114428,-0.9771636,0.661924495,0.390847358,-0.709332627,0.04868999,-1.553637313,1.162140313,-0.916574828,-1.035368117
YOR227W,HER1,-1.652531476,0.065427718,-0.163544437,-0.511502017,-1.356088634,-0.557111415,0.992919492,0.961551857,0.098590462,0.205968167,-1.702884926,0.251559299,1.208913289,-0.212264825,1.379798513,0.011494896,-0.97870193,-0.4756188,0.671382646
YOR228C,MCP1,-0.582570445,2.310011199,2.188085973,-0.912955194,0.323222159,0.929768957,-2.302214554,0.509968526,-1.620640871,1.124351089,-0.884210285,1.190417807,1.473917932,-0.763113589,-0.911133063,0.702000561,0.189660932,-2.24123382,-2.145847166
YOR229W,WTM2,0.195862312,0.448951415,1.078518822,-1.31533307,-1.006402081,0.640248196,-1.471695258,0.162094761,-1.009943127,-0.868686024,1.160824575,1.021083227,1.600581832,-0.75908568,1.286068782,-0.94529766,0.343597028,-2.584840555,-1.660844795
YOR230W,WTM1,2.400850682,1.318596093,2.257703594,-0.718773482,-1.340398975,0.928991898,-1.213468141,-0.138991072,-1.777490255,-0.906203752,1.516180015,1.737686716,1.855400114,-0.479850933,0.310030841,0.011494896,1.437245789,-1.123839253,-1.400762635
YOR231W,MKK1,0.031155206,0.558003637,-0.342441441,-1.180695889,0.432787307,0.396469255,-1.480557825,0.373918492,-2.986802823,0.489238101,-0.910786599,-0.486751729,-0.102309051,1.512551081,1.337545049,1.537214106,1.147685113,-1.252993543,-0.978971431
YOR233W,KIN4,0.621021167,1.263303334,3.962449772,-1.284749593,-0.537983893,1.500443112,-3.149191869,1.204413998,-1.077413438,1.623522131,0.933410463,2.269204742,0.864672623,-0.149356077,-2.39016213,-1.326378265,0.189660932,-2.084411875,-2.2962882
YOR234C,RPL33B,1.784459783,1.161005925,1.085443809,-1.609784365,-1.740179959,0.104338701,-2.040852674,-0.657268577,-2.55943299,-1.582178719,0.604171786,-0.158646444,0.227947408,-0.226748573,0.923748111,0.693929896,0.220022923,-2.005778086,-1.601467977
YOR235W,IRC13,0.539236066,-1.597761693,-1.632434073,0.023595226,0.101511369,0.050403821,3.120919377,-0.154193837,-0.147454048,-1.816095514,0.635532473,-2.629394795,-0.485944353,-0.113086429,1.013289126,-0.68715298,2.527141244,-0.848828996,1.417193063
YOR237W,HES1,0.965928502,-0.591233337,0.546089707,0.803771744,-0.632430486,-0.460243163,-0.03007164,-0.603285516,-0.015968672,0.973423504,-0.383993603,1.052032738,1.054670436,-0.747576275,-0.227919271,-0.467619029,0.524874366,0.753228368,-0.575793397
YOR238W,,2.047925945,1.550356047,2.176021704,-0.794072564,-0.527005237,-1.370790551,-0.378999744,-0.819442883,-1.234286708,0.754241657,-0.162137524,1.953430942,1.52925341,-0.904583608,0.658635134,0.610509667,1.091206012,-0.027754588,-0.02805812
YOR239W,ABP140,1.440809494,1.324522633,1.256477381,-0.301769268,-0.927035372,-0.251461681,-0.354819222,0.669021984,-0.157194023,0.132383433,1.04731443,-0.063459361,0.546919098,0.013063577,0.091722143,-0.48235828,-0.837797019,-0.395660632,0.83187863
YOR242C,SSP2,0.108272256,-0.767991423,0.386701412,-0.349411949,-0.046410223,0.198094731,-0.65110597,0.62840951,-0.082740156,0.088929732,0.020255757,0.949612843,0.930893054,-0.546576497,-1.158553127,-0.655540486,-0.144286029,0.507894175,-1.939789018
YOR243C,PUS7,-1.604078088,1.887151577,-0.430067801,0.290114876,-1.439569194,-0.07878055,-0.831394661,-0.481918698,0.091224732,-0.155402563,4.021941219,-1.885234461,-0.233607005,-0.346224508,-0.084006289,0.011494896,0.695512614,-0.214520018,1.392049732
YOR245C,DGA1,-0.756655799,-0.114761313,0.075200382,-0.712215591,-0.417070951,0.250303805,-0.890941618,0.19821386,-0.152742167,0.586117961,0.293917799,0.23876713,0.795968543,-0.738170152,0.037729273,-0.147583849,0.13432937,0.194183885,-0.899556264
YOR246C,ENV9,-0.379079248,0.450569376,1.318635175,-0.951817345,1.118739155,-0.233986948,-0.062255412,-0.547195949,-0.441551489,-0.220343,0.509290345,1.082330826,1.502666458,-0.618294905,0.667009375,0.478654705,-0.0909046,0.741438871,-0.488000583
YOR247W,SRL1,1.415288221,0.71748602,1.118189386,-0.848987775,-0.754471001,0.531984866,-0.918813398,-0.212156527,-0.91686985,-0.409317127,1.028039933,1.455483184,2.872167626,-0.893933497,1.951997998,0.011494896,0.758384682,-1.797663933,-1.922559812
YOR248W,,0.085398248,0.291345733,-0.370181939,-0.440258768,0.335227374,1.114168663,0.145483268,0.784185413,0.659933297,3.835082619,-0.28137091,0.312716231,1.056977555,0.452476254,-1.173229829,-0.90544965,-0.335928876,-1.017051077,-2.522789541
YOR251C,TUM1,0.475596845,0.480178868,-0.075240756,-1.036331429,-0.517746165,1.84655542,-0.207502763,1.585094437,-0.525757082,-1.550056432,3.175281324,1.197512358,1.288330297,0.230723845,-1.278232861,-0.662222813,-0.267393985,0.050575938,-0.283226266
YOR252W,TMA16,0.385024131,1.140587865,0.877255196,-1.012135956,-2.263469632,0.79544799,-1.351184326,0.475528411,-0.907949813,-0.771849316,-0.621667015,1.175136289,1.461844446,-0.344873572,0.06183398,1.16748767,0.189660932,-0.571874803,-1.422458214
YOR253W,NAT5,1.65732745,-0.011962791,-0.826177905,1.233447708,0.406345631,-0.128715375,-0.273196236,0.044718436,-0.178116533,0.266020563,-2.103208899,-0.882751428,-1.714911628,0.216315984,-1.834748773,-0.907440397,0.39878649,-0.110063583,0.27182501
YOR255W,OSW1,-0.366638719,-0.444656278,-0.510791984,1.444445563,-1.274139657,-1.382387887,0.704534277,0.072774658,1.06196085,0.256416787,-0.176424708,-0.505880831,0.064340956,-1.132091659,0.678286847,-0.530101864,0.189660932,1.181077526,1.467379462
YOR258W,HNT3,1.310524422,-0.624776412,-2.047506507,0.234536662,-0.779583277,-2.585893081,3.212342833,-1.132477323,0.68900414,-0.262448603,0.389081423,-0.158646444,-0.42783346,-1.470501688,0.31398707,1.565083769,1.426138251,0.416882787,-0.514471751
YOR263C,,-0.943049976,-0.484569064,0.047342238,0.50313815,-1.739747069,0.127510798,-0.086405188,0.020999983,0.887439296,0.160613768,-1.488781416,-0.129916569,0.235949475,-0.808076682,-1.420977953,-0.289252385,0.189660932,1.223181688,-2.372358979
YOR264W,DSE3,-0.269395947,0.451009291,1.670850512,-0.159234675,-0.573325584,-0.098209355,-0.893364035,0.158734487,0.193086044,-0.220343,-0.268237763,0.705024413,0.529981746,-1.033964459,0.060614596,0.26156475,-0.866200229,-0.484472126,-1.220108279
YOR265W,RBL2,0.088600489,-0.563422065,-0.075240756,0.028936861,-0.290121407,0.95986412,0.460870038,2.139296632,0.130172095,-1.651055585,0.665855682,-1.23677084,0.289448387,0.384893585,-0.392421983,-0.531091658,-0.174114719,0.343142354,-0.044116554
YOR266W,PNT1,-0.858992218,-0.452001367,2.800608954,0.012831168,0.609763381,2.114226528,0.028867221,2.115143707,0.154066105,-0.681218826,0.773034475,-1.141404658,0.083196114,1.178948854,0.205152268,-0.52695683,-0.188897344,-0.027754588,-0.572404861
YOR267C,HRK1,-1.931544203,-1.11231605,-0.857513444,0.193209096,-0.485891784,1.250641493,-0.153836905,0.894208326,0.567987825,-0.941422826,0.020255757,-0.432440633,0.362234887,0.286318785,-0.940172354,0.558146216,-1.277798488,0.216145889,0.995102825
YOR268C,,-0.579756723,0.127445998,-0.433120927,0.077088602,-0.398499747,1.26997253,5.90902E-05,1.361360465,0.585274363,-0.754503937,-0.501260157,-1.118044025,0.450035673,0.783203359,0.204579568,-0.964639293,-1.084965437,-0.027754588,1.404400672
YOR269W,PAC1,1.149166077,-1.002490594,0.262520252,-0.142499931,-0.760719896,0.862228513,0.145483268,0.888285964,0.223594742,-1.64239075,-0.177432142,-1.337321456,-0.01616578,0.327373811,-2.418493252,-1.437609878,-0.453511047,0.398600667,0.273244149
YOR270C,VPH1,4.342238204,9.894367828,9.859731255,-2.470804104,0.415598427,-2.968763167,-1.862954681,0.320802607,-1.882022654,-0.468240732,1.35929152,4.178686167,1.555964452,-1.480439084,0.853058553,-0.556416584,0.189660932,-1.146212826,-1.313147571
YOR271C,FSF1,-2.154658677,0.429337219,0.291698612,3.18394915,-1.082759289,0.509773188,-4.805495778,2.238363841,-1.158393401,-0.828588323,1.377174611,-3.30315333,-2.133546347,8.716002615,-2.133014899,-0.101390159,0.189660932,2.567270957,7.697210671
YOR273C,TPO4,-0.713516199,0.47647401,-0.356151173,0.023595226,-0.839618229,0.242075155,-0.141150232,-0.424309207,0.242287418,-0.026866888,0.247708427,-0.355519201,-0.362223144,-0.237650629,0.160950461,0.281944888,-0.125887777,0.129201033,0.598115713
YOR274W,MOD5,0.437838223,2.076692944,-1.213127445,-0.916752456,5.633322296,0.923802998,0.145483268,2.91017466,-0.460391532,-2.608656301,-0.094241161,-0.767293663,-2.297860256,0.725433342,1.457514288,1.437021049,-0.95573872,-0.253055803,0.309786898
YOR275C,RIM20,-3.711352252,0.032098506,-1.173321081,-0.116101347,-0.051959906,0.456327078,1.167931177,1.214436661,0.807470635,-1.934088306,-1.91920711,-1.415981593,-1.287065661,0.120415185,1.329763804,-1.279138678,-1.305804021,0.251085052,2.134445906
YOR276W,CAF20,-1.946110874,0.870147776,0.209281778,0.236040957,1.515288496,0.90111854,-0.537976281,1.317688247,0.081715003,-0.903644545,-0.667257936,-0.86144427,-0.845499422,0.561789177,0.839416099,-2.056749399,-0.793091043,-0.027754588,-0.815022867
YOR277C,,-1.160622806,1.149262525,2.580279865,-0.214724617,-1.142081068,-0.136398151,-1.379123597,0.268822092,-0.494967005,0.970927946,0.957046311,1.605364861,1.525871094,-0.604586442,0.730651559,-0.299383972,0.415962433,-1.315784032,-1.35606351
YOR279C,RFM1,0.365492132,-0.171231106,1.419014334,1.484919633,-1.011207046,-2.152860676,-0.782265986,-0.252118863,-0.058699138,-1.063562639,-0.117384307,0.792421695,-0.102309051,-1.526220417,1.012729519,-0.653341122,0.563817481,0.57329283,2.011091432
YOR280C,FSH3,0.627686397,0.376239229,1.877748634,-0.288510469,-1.806202091,-0.136398151,-0.608440981,-0.405689712,0.294639291,-1.252818437,-0.767846945,0.94807652,1.290996302,-1.121371776,0.839214954,0.247817157,0.790966483,-0.083979227,-1.186381125
YOR283W,,1.424311294,2.072044748,0.256217123,-2.098100592,0.059645539,0.771012285,-0.747845784,0.014087001,-1.865951771,-1.19981309,0.020255757,-1.002474857,-0.943858391,2.542525837,-0.222906526,-0.029035192,0.863223429,-1.938771329,-0.846612893
YOR284W,HUA2,1.3873185,1.008060386,1.135916512,-0.323687724,-0.782187801,-0.601128366,0.135359838,-0.521886467,-0.30246533,-0.340770287,0.020255757,1.012126159,-0.093224321,-0.145361087,0.689820093,1.613576203,1.433466065,-0.5023923,0.230075283
YOR285W,RDL1,0.437920487,0.504816013,0.939023035,0.657304006,-0.051959906,-0.670662631,-0.017896092,-0.560100639,-0.603604379,0.949139616,-0.54051581,-0.091317201,-0.415593989,-0.182338688,0.307822145,0.488669503,0.729189432,-0.464642505,0.022756387
YOR286W,RDL2,0.755765861,0.727637958,0.300767584,0.094688273,-0.52397844,-1.818425054,-0.066094546,-0.96257775,0.048065754,0.894122795,0.082785853,-0.158646444,-0.264084203,-1.33911236,0.162072142,-0.293924297,-0.469720513,0.411409874,0.047776734
YOR288C,MPD1,0.743257974,0.754641247,0.819567852,-1.347886399,0.372886666,-0.875947547,-0.736919528,-0.015075091,-0.416904241,-0.918986012,1.182387183,-0.244036867,-0.090554609,-0.638095105,2.081252945,1.032842278,-0.293025774,-0.847545292,2.406839244
YOR289W,,-0.961037355,-0.011962791,-0.990542758,-0.474922425,-0.95745512,0.188721758,0.47888181,0.267756906,0.194172261,-0.852998406,0.635965905,-0.735778878,-0.093323624,0.184315405,-0.483781426,-1.040800686,-1.244251,0.069477466,1.295694786
YOR290C,SNF2,-2.502121965,-1.939917742,-0.037934541,2.055911744,5.857842057,-2.253487762,0.145483268,4.09627321,3.393652806,0.315731603,-0.834425965,-1.320115817,-3.197628421,-0.839603854,7.741917343,-5.243636581,-4.180483687,3.639226711,4.698317806
YOR291W,YPK9,1.854362506,1.824849293,-1.083232416,-0.018892185,0.311867704,-1.202021154,1.842843527,-0.368449929,-0.19112936,-2.209154141,0.076464396,-0.262845978,-0.115776468,-0.120528051,-0.227919271,1.065957772,1.769652407,0.377676188,0.433455585
YOR292C,,0.985546139,1.858056212,-0.414767498,0.855806887,0.989158706,-1.164108412,0.209518039,0.336592576,-0.640340727,-1.61058594,-1.297174935,-1.350846443,-0.410245178,0.408713824,-0.541534625,0.011494896,0.162692992,0.282602221,1.781218271
YOR293C-A,,-1.723500193,-0.011962791,-0.822608062,0.381322004,1.478854704,-0.141269288,0.177251003,0.134018815,0.039720503,0.52372382,-1.366248092,-0.699230007,-1.252665896,1.174144199,-0.411994526,-0.466027004,0.318575683,0.05167796,-0.346235636
YOR293W,RPS10A,0.817163207,-0.011962791,0.905512504,-1.64430902,-1.463971137,-1.093738969,3.658383878,1.063626049,-2.459070667,-3.197801888,6.121991451,-0.722048468,2.960954344,-1.343335575,1.269190552,-0.698068982,5.143543915,-3.355089506,0.65471908
YOR295W,UAF30,4.911565541,-0.152905219,-3.063782965,-0.055483265,-0.051959906,0.598592776,6.549175115,-1.256809852,-0.451621636,-1.025352088,4.519331704,-2.521889868,1.637224186,1.188399936,-2.355793307,5.230343059,1.16940811,-0.934137388,1.519797094
YOR296W,,-0.51936739,0.548701816,0.361224936,-0.62769328,0.018528265,-0.313063626,0.212889568,-0.373090103,-0.073438516,-0.464692489,0.020255757,0.144936737,0.022901645,-0.353514791,0.780989977,0.414488073,-0.987514564,-0.850092978,-0.647210714
YOR297C,TIM18,-1.701958772,-1.245975371,-0.075240756,0.208897528,-0.226352433,-0.671722244,1.051055523,-0.844468559,0.628396277,0.489836801,-1.526983985,-0.627306423,0.072242778,-1.303944382,0.096520031,-0.653970339,1.547801725,0.637498438,0.196513576
YOR298C-A,MBF1,-1.180431483,0.475987202,-0.813496837,0.175933362,0.14050069,1.384570851,0.946660296,1.521171413,1.084597786,-1.312433986,0.010314069,-0.625721633,-0.37997764,0.619148367,-0.538123995,0.028503937,-0.7435083,0.343779408,1.194352088
YOR298W,MUM3,-0.080724247,0.156193007,-0.27096522,0.979147183,0.241138745,-0.297757416,0.100937242,0.035908338,0.947971801,-0.220343,0.274767434,0.966442117,-0.400539726,-0.481009939,-0.518740075,0.612952778,-0.014103984,0.079078564,0.15157071
