source	target
YOL010W	C00262
YDR477W	C00712
YMR090W	C00546
YER156C	C00262
YDR354W	C00078
YMR217W	C04734
YIR026C	C00262
YLL039C	C05382
YMR318C	C00022
YHR058C	C04895
YJL164C	C00093
YPL004C	C00163
YMR090W	C01454
YIR027C	C00062
YGR194C	C00163
YDR127W	C00074
YBR061C	C00262
YOR040W	C00051
YOR340C	C00073
YJL165C	C00019
YDR253C	C00019
YDR341C	C00049
YMR169C	C00546
YDL110C	C00689
YMR234W	C00183
YLR174W	C00158
YFL030W	C00188
YKL085W	C00049
YDR070C	C01103
YNL175C	C00019
YBR109C	C00158
YKL152C	C00637
YDR516C	C00031
YER019W	C00019
YGL191W	C00184
YDR156W	C00022
YEL023C	C00122
YHR037W	C00148
YPR010C	C00262
YLR134W	C05382
YJL140W	C04895
YPL050C	C00725
YPL123C	C00116
YOR393W	C00111
YCR028C	C00041
YOR210W	C00074
YNL132W	C00262
YOL041C	C00262
YOL077C	C00170
YOR377W	C02123
YIL083C	C00033
YDL217C	C00417
YLR081W	C00029
YOL045W	C04677
YFR037C	C00096
YML120C	C00042
YBR023C	C00033
YDR098C	C00669
YGR252W	C00712
YGR088W	C00279
YGL037C	C00089
YKL093W	C05382
YMR168C	C01243
YNL270C	C03406
YDL085W	C00122
YJR096W	C00041
YOL127W	C00064
YDR391C	C00089
YJL055W	C01103
YHR068W	C00148
YPL154C	C00163
YGR061C	C01103
YDL150W	C00074
YER073W	C00049
YLR355C	C00111
YMR105C	C05382
YJL141C	C00117
YKL150W	C00031
YHR183W	C00079
YBR247C	C00106
YKR099W	C00037
YMR229C	C00262
YER027C	C01530
YPL131W	C00074
YKL008C	C12144
YER052C	C00489
YBR166C	C00049
YLR043C	C00637
YBR117C	C01454
YGL117W	C01353
YMR107W	C00279
YGR244C	C00433
YMR175W	C00041
YPR035W	C00064
YKL104C	C00944
YLR432W	C00279
YNR053C	C00294
YDR184C	C00105
YMR189W	C00188
YFR053C	C00089
YOR207C	C00064
YIR027C	C00049
YPL222W	C00041
YOR312C	C00064
YDR324C	C00294
YBR121C	C00062
YFR053C	C00632
YCL040W	C00546
YDL134C	C01353
YLR080W	C01103
YOR243C	C00064
YKR097W	C00049
YDR050C	C00111
YPR167C	C00019
YBR265W	C00064
YLR180W	C00109
YFL053W	C00279
YLR060W	C00037
YOR206W	C00299
YJL069C	C00109
YLL041C	C00158
YBL039C	C00262
YOL040C	C00079
YEL021W	C00078
YMR090W	C00051
YLR180W	C00022
YOR360C	C04677
YHR116W	C00122
YOR079C	C00051
YDL170W	C00042
YAL025C	C00106
YMR300C	C00109
YBR241C	C00111
YNR033W	C00022
YMR096W	C00019
YMR303C	C00051
YDR321W	C00033
YGL202W	C00111
YLR359W	C00074
YPL038W	C00669
YDR394W	C01353
YMR250W	C00049
YDR268W	C00078
YJR159W	C00093
YIR038C	C00127
YDR342C	C00031
YGL253W	C00279
YDR399W	C00049
YGL208W	C01353
YDR099W	C00712
YKL028W	C00127
YKR081C	C00019
YNL110C	C00105
YDR070C	C00184
YOR377W	C00141
YDR427W	C00019
YDR145W	C00135
YGL018C	C00417
YDR023W	C00064
YGL029W	C00262
YHR005C	C01243
YKL151C	C01454
YDL215C	C00051
YHR205W	C00093
YOR155C	C00262
YPR167C	C00059
YOL059W	C00111
YGL195W	C01530
YMR300C	C00049
YGL253W	C00689
YPR163C	C00148
YKL205W	C00078
YDR459C	C00319
YMR229C	C00105
YGR170W	C00064
YER177W	C00712
YGR140W	C01243
YOR002W	C00033
YHR138C	C00089
YDL168W	C00637
YLR354C	C00141
YOR273C	C00689
YLR027C	C00438
YLR158C	C00022
YKL148C	C00149
YJR077C	C00417
YFL017C	C00117
YDR155C	C00111
YJL095W	C00096
YEL009C	C00064
YCR105W	C01454
YPR160W	C00294
YJL008C	C00637
YDL112W	C01530
YKR007W	C00064
YAL038W	C00197
YJL153C	C00085
YDR530C	C00059
YLR017W	C00294
YJR139C	C00019
YDL103C	C00043
YOR116C	C00705
YMR093W	C00064
YMR093W	C00294
YLR432W	C00064
YKL218C	C00064
YOR341W	C04895
YBR279W	C00074
YLR058C	C00051
YBR169C	C00111
YBR196C	C00031
YDL078C	C03406
YBL023C	C00705
YBR061C	C00135
YJR148W	C00123
YMR105C	C00546
YBL092W	C00064
YJL148W	C00135
YPL217C	C00064
YGL062W	C00184
YOR359W	C00019
YMR318C	C01454
YOL058W	C00141
YLR153C	C05382
YMR049C	C00148
YDR293C	C00093
YPR190C	C00074
YIL038C	C00019
YJL024C	C00105
YBR230C	C00051
YDR477W	C05382
YHR019C	C00111
YDR045C	C00074
YLR092W	C00019
YBR218C	C00022
YLR155C	C00064
YCL035C	C00127
YLR276C	C00262
YOR074C	C00440
YBR088C	C00022
YBR139W	C00031
YDR031W	C00417
YOR271C	C00149
YDR443C	C00089
YJL141C	C00689
YDR258C	C00089
YHR196W	C00294
YLR174W	C00033
YNL061W	C00064
YEL034W	C00279
YMR072W	C01801
YIR026C	C00106
YER156C	C00106
YJL033W	C00105
YPR187W	C00022
YPR119W	C00096
YNR056C	C00122
YMR020W	C00170
YKL081W	C00148
YJL080C	C00064
YER040W	C00064
YBR038W	C00043
YBR115C	C00956
YHR128W	C01103
YDL153C	C00262
YHR066W	C00294
YGL121C	C01454
YPL186C	C01454
YHR089C	C00064
YJR045C	C00074
YDR196C	C00956
YER086W	C00049
YMR131C	C00170
YHL020C	C00073
YLR044C	C00111
YLR175W	C00135
YMR083W	C00246
YGL037C	C00684
YDR153C	C00043
YKR009C	C00637
YLL019C	C01530
YER090W	C00135
YLL041C	C00433
YMR250W	C00121
YKL142W	C00089
YDR121W	C00085
YGR248W	C00184
YOR368W	C00111
YIL155C	C00093
YER133W	C04677
YGR012W	C00049
YLR345W	C00051
YJL071W	C00049
YLR377C	C00149
YIL136W	C00163
YLL011W	C00105
YOR273C	C00089
YDL014W	C00047
YEL047C	C00022
YKL146W	C00123
YDR099W	C00319
YOR116C	C00111
YMR012W	C00019
YJR096W	C00689
YER006W	C00078
YKL026C	C01103
YMR307W	C01530
YDR409W	C00073
YML056C	C04734
YLR196W	C00078
YBR149W	C00031
YPL180W	C00042
YLR355C	C00183
YPR001W	C00062
YNL103W	C00669
YAR035W	C00042
YHR083W	C00158
YHL021C	C00184
YGR264C	C00062
YBR249C	C00141
YPL280W	C00279
YDR121W	C00705
YMR271C	C00295
YPL206C	C01530
YFR014C	C00033
YHR174W	C00141
YOR289W	C00127
YGR159C	C00294
YBR169C	C00279
YER025W	C00073
YCR005C	C00062
YFR037C	C04895
YDR165W	C00262
YHR068W	C00079
YPL061W	C00025
YKL184W	C00062
YDR062W	C00022
YPR001W	C00637
YGL232W	C00106
YOL005C	C00064
YFL039C	C05382
YML035C	C04677
YOR130C	C03406
YJL161W	C00689
YMR217W	C00079
YGL187C	C00417
YDL014W	C00262
YML028W	C00051
YOL124C	C00106
YOR128C	C04734
YDR058C	C01530
YBR213W	C00059
YML051W	C00029
YLR044C	C00093
YKL144C	C00279
YHR170W	C00111
YKR059W	C00074
YJL052W	C00637
YDR165W	C00632
YJR070C	C00148
YMR131C	C00047
YBR189W	C00079
YGR286C	C00019
YPL004C	C00031
YHR064C	C00148
YPL091W	C00051
YNL041C	C00096
YDL042C	C00294
YDL052C	C00319
YIL064W	C00064
YFR053C	C00279
YBR261C	C01353
YMR015C	C00712
YJL050W	C00294
YHR018C	C01353
YDL066W	C00064
YBL105C	C00074
YPL123C	C00117
YOL120C	C00079
YNL101W	C00123
YMR105C	C00121
YOR243C	C00141
YMR250W	C00089
YJL125C	C00106
YOR177C	C00064
YNL262W	C00712
YCR073W-A	C04677
YBR265W	C00689
YKR043C	C00079
YOR173W	C00116
YBR176W	C00123
YGL253W	C00078
YDR081C	C00022
YNL132W	C00294
YDR064W	C01801
YMR170C	C00022
YHR138C	C00051
YDR242W	C00041
YCR057C	C00105
YIR034C	C00122
YGR208W	C00111
YBR185C	C00085
YMR309C	C00064
YEL021W	C00106
YOL022C	C00294
YJR109C	C00022
YGR087C	C00041
YIL074C	C00008
YML085C	C05382
YMR170C	C00637
YDR510W	C00141
YBR248C	C00049
YBR141C	C00135
YLR129W	C00064
YER126C	C00262
YLL039C	C00705
YHR142W	C00043
YPL203W	C01243
YLL011W	C00135
YBR145W	C00022
YNL248C	C00299
YER086W	C00163
YML008C	C01530
YMR312W	C00049
YPL201C	C00122
YMR108W	C00022
YPL004C	C00089
YGR229C	C00043
YDL175C	C00135
YGR192C	C00637
YBR014C	C00051
YBR263W	C04677
YJL122W	C00106
YPR062W	C00117
YOR123C	C00022
YER043C	C00064
YHL032C	C00163
YOR310C	C00078
YLR060W	C00047
YDL014W	C01530
YIL096C	C00064
YLR216C	C00438
YBR041W	C12144
YJR130C	C04002
YCL064C	C00078
YPR074C	C00141
YNL247W	C00073
YOR001W	C00956
YOR065W	C00417
YDR151C	C00705
YLR044C	C00123
YNL248C	C00262
YDR070C	C00051
YER127W	C00294
YOR291W	C00096
YAL025C	C00105
YOR206W	C00051
YMR271C	C00041
YJL052W	C00022
YOL084W	C00689
YDL106C	C04666
YKL144C	C00064
YMR090W	C00295
YMR110C	C00163
YNL113W	C00294
YDR031W	C00158
YBR248C	C00122
YOL052C-A	C05382
YGR019W	C00042
YOR323C	C01877
YIL020C	C04666
YBR117C	C00141
YOR347C	C00111
YPL061W	C03406
YJL164C	C00074
YGR067C	C00074
YJR070C	C00019
YDL042C	C00031
YDL167C	C00262
YGR019W	C00033
YMR271C	C01454
YNL132W	C00073
YKL009W	C00294
YPL012W	C00294
YEL047C	C00149
YPR074C	C00031
YIL101C	C00117
YBR218C	C02631
YEL011W	C00127
YJR016C	C00148
YNL135C	C01102
YOR243C	C00262
YCR012W	C00637
YDL021W	C05382
YDL078C	C00158
YOL124C	C00019
YNL229C	C00049
YDR070C	C05382
YBR069C	C00141
YLR256W	C00184
YJL088W	C00438
YBR034C	C00294
YMR080C	C00022
YLR014C	C00122
YFL031W	C00111
YPR010C	C00081
YKL029C	C00022
YKL217W	C00149
YNL292W	C00064
YDR148C	C00122
YLR178C	C00689
YDR126W	C01530
YKL190W	C00354
YEL011W	C00163
YLL043W	C00141
YDR258C	C00163
YDL215C	C00669
YPR190C	C00064
YNL115C	C00117
YML121W	C01353
YDL220C	C00031
YFL033C	C00689
YGR103W	C00294
YJR010W	C00073
YGR208W	C01102
YKL205W	C00105
YBR196C	C00689
YLR174W	C00093
YGL245W	C00123
YLR027C	C00051
YPL160W	C00078
YEL071W	C00705
YBR169C	C01454
YML082W	C00033
YLR215C	C00141
YMR090W	C00689
YNL102W	C01530
YMR303C	C00022
YDR028C	C00089
YNL229C	C01877
YJL198W	C00141
YKL181W	C00279
YGL253W	C00022
YHR088W	C00294
YKR053C	C00319
YPL186C	C00051
YDR165W	C00064
YCL064C	C00147
YPL061W	C00122
YDR481C	C00049
YER178W	C00033
YOL097C	C00123
YIR023W	C00042
YER006W	C00294
YOL119C	C00019
YDR449C	C00262
YJL167W	C00096
YIL162W	C00031
YCL018W	C00109
YEL011W	C00684
YMR072W	C00417
YBR271W	C00135
YMR313C	C00712
YFL039C	C00712
YNL316C	C00049
YBR214W	C00089
YJR010W	C00669
YOR045W	C00158
YCL040W	C00064
YOR388C	C01353
YDR523C	C00079
YNR034W-A	C00689
YLR401C	C00105
YJL164C	C00022
YOR222W	C00322
YNR002C	C00037
YGR088W	C00089
YMR125W	C00029
YKR092C	C00037
YKL151C	C00684
YDR353W	C00669
YBR126C	C00093
YDL174C	C00158
YHR087W	C00163
YGR209C	C00008
YGR128C	C00019
YOL061W	C00117
YHR208W	C00022
YOL144W	C00262
YBR116C	C05382
YGL123W	C00019
YLL039C	C00064
YPL230W	C00089
YLR449W	C00078
YGR209C	C00111
YPR160W	C00262
YER025W	C00062
YDL101C	C01243
YHR008C	C00122
YIR019C	C00637
YMR202W	C01530
YDR009W	C00163
YDL204W	C00279
YLR260W	C00249
YKL148C	C00322
YJR137C	C00022
YLR060W	C00148
YLL011W	C00299
YMR186W	C00197
YPR001W	C00158
YKL060C	C00637
YGL105W	C00062
YOL084W	C00279
YCL045C	C00712
YGL019W	C00051
YNL113W	C00262
YHR128W	C00299
YDL060W	C00299
YDR496C	C00105
YMR140W	C01353
YDR054C	C00669
YAL038W	C00081
YGR043C	C00031
YDR380W	C00637
YNR046W	C00449
YMR203W	C00158
YBR116C	C00041
YGR264C	C00078
YMR020W	C01454
YLR174W	C00022
YOR360C	C00089
YIL116W	C00449
YBL031W	C00417
YNL236W	C00022
YGL256W	C00022
YJR066W	C00074
YOR388C	C00022
YER069W	C00049
YKL081W	C00074
YMR169C	C00041
YDL204W	C00121
YHR128W	C00059
YBR196C	C00279
YLR017W	C00117
YCR036W	C00279
YFL013C	C00019
YMR239C	C00019
YPR184W	C00111
YCL050C	C00002
YDR091C	C00019
YCR059C	C00141
YKL182W	C00022
YNL247W	C00123
YBR084W	C00440
YOR070C	C00096
YDR083W	C00064
YDR091C	C00105
YHR143W-A	C00705
YDR404C	C00074
YPR118W	C00117
YOR236W	C00037
YLR178C	C00089
YBR145W	C00141
YIL136W	C00121
YPR161C	C01005
YLR058C	C04734
YLL039C	C00319
YFR024C-A	C00354
YER054C	C00111
YKR024C	C00019
YOR168W	C00123
YPR010C	C00078
YDL208W	C00064
YPL040C	C00123
YGL121C	C00117
YBL039C	C00079
YHR216W	C00049
YJR095W	C00042
YLR245C	C00299
YHR019C	C00418
YAL017W	C01353
YJL128C	C12144
YMR072W	C00705
YJL050W	C00019
YHR068W	C00078
YOR289W	C01454
YNL248C	C00705
YNL249C	C00064
YKR009C	C00033
YKR067W	C00093
YLR096W	C01353
YIL101C	C00089
YHR089C	C00294
YPR110C	C00705
YGR088W	C00546
YOR224C	C00022
YOL061W	C00295
YGR256W	C05382
YDR353W	C00109
YER044C	C00019
YJL056C	C00295
YPL167C	C00111
YDR404C	C04895
YCL040W	C00022
YGL184C	C00669
YBR006W	C00074
YNR003C	C00022
YEL021W	C00299
YLR333C	C00064
YLR270W	C00163
YLR438W	C00148
YOL086C	C00008
YNL274C	C00184
YLR100W	C00019
YGL008C	C00246
YIR027C	C00064
YNL262W	C00074
YDL141W	C01530
YLR158C	C00637
YGR124W	C01353
YNL288W	C00019
YKL049C	C00111
YHL030W	C00197
YNL106C	C01243
YJL130C	C00033
YLR359W	C04666
YOL086C	C00002
YGL256W	C00637
YMR287C	C00106
YCL018W	C02123
YGR158C	C00064
YJL048C	C00022
YGR264C	C00148
YKL024C	C00705
YKR089C	C01233
YDR315C	C01243
YDR399W	C00117
YNL274C	C00031
YJR096W	C00117
YIL116W	C03406
YPL273W	C00279
YKL217W	C00037
YOL120C	C00078
YHR037W	C00051
YLR180W	C00078
YDR353W	C00127
YLR249W	C00111
YNL292W	C00106
YLR043C	C00127
YFR053C	C00022
YGR254W	C00197
YOR074C	C00705
YPR010C	C00148
YPR145W	C00025
YER073W	C00033
YGL256W	C00033
YNR056C	C00042
YDR510W	C00093
YNL010W	C00712
YNL274C	C00684
YAL054C	C00637
YOR173W	C00117
YKL091C	C00051
YIL096C	C00299
YBR056W	C00163
YJL164C	C00089
YBR061C	C00105
YDR404C	C00081
YOR234C	C00064
YDR510W	C00123
YDL035C	C01243
YOL020W	C00019
YPR160W	C00089
YNL112W	C00073
YML007W	C12144
YGR184C	C00148
YGL006W	C00546
YKR095W-A	C00147
YCR057C	C00106
YNL036W	C01353
YLR175W	C00106
YIL083C	C00109
YKL151C	C00546
YPL206C	C00712
YGR261C	C00106
YBR221C	C02631
YLR196W	C00064
YPR145W	C00624
YIL083C	C00073
YIR017C	C00019
YJL058C	C00354
YJL148W	C00074
YKL078W	C00135
YHR208W	C00141
YOR109W	C01243
YJR019C	C00037
YGR155W	C00022
YLR160C	C00064
YGL202W	C00073
YJL088W	C00705
YMR146C	C00148
YER005W	C00049
YPL183C	C00064
YHR148W	C00262
YDR091C	C00064
YER109C	C00116
YDR091C	C04666
YLR449W	C00079
YOR243C	C00106
YGL078C	C00019
YBL068W	C05382
YMR207C	C01530
YBL064C	C00121
YGL001C	C12144
YJL164C	C00689
YNL141W	C00299
YAR071W	C00022
YOR270C	C00033
YFL014W	C01454
YOL135C	C00111
YKL004W	C12144
YCR036W	C05382
YDR069C	C01102
YPL227C	C00096
YMR110C	C00689
YJL088W	C00064
YHR063C	C00041
YGL031C	C00064
YKL191W	C00279
YDL217C	C00158
YFR015C	C00022
YNL277W	C00109
YPR110C	C00081
YGR194C	C00689
YPL086C	C00106
YNR002C	C00149
YDR398W	C00106
YKL049C	C00712
YMR062C	C00062
YBR084W	C00064
YLL048C	C00123
YLR180W	C00079
YLR028C	C04734
YLR044C	C00122
YDL063C	C00294
YOR184W	C00049
YDR074W	C00117
YLL041C	C00042
YBR127C	C00002
YGR012W	C00669
YMR169C	C00089
YGL125W	C00109
YDR510W	C00279
YEL047C	C00064
YPR080W	C00637
YBL020W	C00096
YKR059W	C00246
YDR127W	C00022
YGR019W	C00041
YDR454C	C00022
YHR007C	C15808
YBR283C	C00019
YGR136W	C00077
YNL076W	C00064
YBR117C	C00022
YAL012W	C00033
YOR370C	C00064
YDR037W	C00049
YDL042C	C00117
YHR174W	C00111
YDL222C	C00279
YJL117W	C00093
YPL273W	C00042
YOR136W	C03406
YHR096C	C00041
YOR347C	C05382
YOR363C	C12144
YOR074C	C00106
YDL059C	C00019
YPL001W	C00064
YHR019C	C00079
YKL060C	C00031
YOR197W	C00033
YBR155W	C00064
YNL194C	C00689
YCL057C-A	C00322
YBR248C	C00111
YDR165W	C00299
YBR020W	C00031
YMR015C	C15808
YOR173W	C00295
YKL093W	C00111
YBR110W	C00096
YJL101C	C00002
YER035W	C00689
YPR001W	C00042
YCL030C	C00049
YBR091C	C00417
YDR062W	C00319
YIR008C	C00705
YLR134W	C00637
YOL056W	C00022
YMR170C	C00246
YHR129C	C01103
YLR093C	C00002
YOR393W	C00197
YLR303W	C00042
YMR241W	C00074
YBR109C	C03564
YPL222W	C00022
YMR070W	C00019
YDL165W	C00135
YOR340C	C00294
YLR438C-A	C00047
YLR160C	C00033
YBR118W	C00019
YEL024W	C00042
YKR079C	C00712
YGL008C	C00022
YLR164W	C00149
YBR221C	C00712
YJR079W	C00078
YNL009W	C00064
YLR355C	C02123
YLR058C	C04677
YOR310C	C00135
YHR138C	C01454
YJL134W	C01530
YGR261C	C00197
YDL078C	C00074
YEL046C	C00147
YGR159C	C00019
YPR062W	C00294
YOR079C	C00122
YPR184W	C00031
YJL161W	C01454
YLR284C	C01530
YOR128C	C00037
YFL039C	C00637
YDL148C	C00262
YNL195C	C00033
YEL047C	C01353
YOL052C-A	C00279
YKR056W	C00294
YKR076W	C05382
YGR175C	C00019
YJR096W	C00127
YDL238C	C00117
YML131W	C00546
YGR200C	C00105
YMR128W	C00064
YMR217W	C01530
YOL126C	C00042
YOR207C	C04895
YOR335C	C00183
YHR052W	C00262
YJL045W	C00122
YJL128C	C00705
YCL068C	C00135
YOR100C	C00122
YEL063C	C00077
YEL047C	C00184
YBR053C	C00684
YMR090W	C00116
YAL038W	C00031
YDR510W	C00064
YOL041C	C00135
YOR251C	C00109
YFR017C	C00051
YML099C	C01243
YJL115W	C00705
YOR173W	C00121
YDR050C	C00279
YNL151C	C00074
YGR088W	C00149
YDL182W	C00449
YPL226W	C00105
YDR035W	C00074
YMR170C	C00033
YDL124W	C00041
YOR361C	C00047
YIL136W	C00051
YLR251W	C00041
YNR001C	C03406
YDR453C	C00127
YLR058C	C01005
YNL069C	C00079
YKL001C	C00073
YMR110C	C00089
YMR170C	C00042
YGR087C	C00183
YLR401C	C00262
YML004C	C00111
YFR029W	C00127
YDR454C	C00081
YMR128W	C00294
YOR173W	C00041
YLR044C	C00183
YOR297C	C00149
YHR129C	C00111
YOR347C	C00489
YDR353W	C00008
YPL262W	C03406
YOR108W	C00418
YOR375C	C00033
YDL124W	C00127
YBR221C	C00489
YLR158C	C00438
YGL171W	C00135
YPL004C	C00116
YPL126W	C00073
YNL270C	C00122
YGR029W	C00158
YNR041C	C00417
YGR264C	C00079
YKL150W	C00089
YIL021W	C00074
YDR300C	C03564
YJR051W	C00122
YBR248C	C00279
YHR119W	C00109
YIR031C	C01353
YPL135W	C00158
YKL081W	C00073
YCL030C	C00956
YER005W	C04895
YCR016W	C00064
YER133W	C00116
YCL038C	C00123
YGR010W	C00294
YFR030W	C00073
YLR432W	C00074
YBR072W	C00163
YOR259C	C00049
YNL117W	C01353
YLR345W	C00117
YGR043C	C01103
YHR089C	C00262
YOL086C	C00122
YLR249W	C00246
YNL037C	C00417
YPR145W	C03406
YBR026C	C00121
YBR267W	C00064
YOR108W	C01801
YMR127C	C00712
YLR395C	C00184
YGR248W	C01454
YLR153C	C00074
YGL121C	C00116
YHR072W	C00019
YGL153W	C01530
YBL039C	C00078
YKR024C	C00294
YHR174W	C00246
YAR015W	C03090
YNR002C	C00051
YHR019C	C00064
YOR145C	C00135
YIL136W	C00433
YLR209C	C00105
YNL262W	C00705
YNL151C	C00081
YPL186C	C00184
YJL005W	C00081
YCL004W	C00116
YOR340C	C00019
YBL068W	C00111
YDR371W	C00033
YFL017C	C00031
YJR010W	C00019
YOR168W	C00049
YOL054W	C00064
YLR027C	C00109
YCL038C	C00064
YHR016C	C00163
YDR171W	C00031
YKL104C	C03090
YFL045C	C00106
YML063W	C00279
YOL143C	C00122
YIL020C	C00064
YML113W	C00033
YCL009C	C01353
YNL194C	C00117
YPR010C	C04895
YBR145W	C01454
YDR441C	C04666
YJL212C	C00669
YLR177W	C00689
YFR009W	C00064
YDR530C	C00002
YPR190C	C00705
YEL047C	C01454
YIL040W	C01530
YHR007C	C00033
YJR159W	C00116
YLR175W	C00073
YMR272C	C00019
YJR047C	C00184
YLR354C	C00279
YMR287C	C00105
YDR402C	C00637
YMR303C	C00033
YOR002W	C00096
YLR058C	C00049
YMR169C	C00127
YML035C	C00122
YJL052W	C00197
YNL220W	C04677
YIL021W	C00081
YDR510W	C00116
YJR096W	C00116
YBR061C	C00294
YOR347C	C00184
YKL035W	C00121
YHR018C	C00122
YMR280C	C00149
YKL055C	C00712
YIL015W	C01103
YML028W	C00008
YER122C	C00546
YNL277W	C00022
YKR059W	C00637
YDL142C	C01530
YGL243W	C00106
YMR131C	C00294
YKL035W	C00163
YLR110C	C00043
YML100W	C01454
YIL162W	C00135
YPR033C	C00047
YOR232W	C00158
YLR134W	C00279
YLR276C	C00019
YNL121C	C00158
YNL316C	C00944
YGR192C	C00705
YDR487C	C00127
YDR402C	C00033
YOR209C	C00106
YBR154C	C00705
YDR225W	C00135
YNL313C	C00064
YNL006W	C00074
YKL104C	C00031
YIR012W	C00064
YNL141W	C00106
YDL063C	C00064
YDR001C	C00041
YJR016C	C00489
YBR221C	C02123
YBR145W	C00246
YER054C	C00184
YBL098W	C00632
YIL019W	C00262
YLR258W	C00163
YGR088W	C00093
YPR074C	C00117
YIL148W	C00031
YDR297W	C00019
YLR384C	C00105
YGR204W	C03090
YCR105W	C00041
YNL096C	C00078
YMR131C	C00064
YFL030W	C00078
YOR184W	C01005
YOR108W	C02631
YCR012W	C00111
YIL160C	C00433
YKL091C	C00163
YML126C	C15808
YMR197C	C04895
YHR104W	C00684
YMR217W	C00262
YBR117C	C00074
YJR063W	C04895
YGR088W	C00669
YNL102W	C01103
YER170W	C00074
YPL203W	C00689
YLR160C	C00109
YML056C	C00064
YER095W	C05382
YNR012W	C01103
YOR388C	C00051
YDL005C	C01243
YGR128C	C00262
YDR502C	C00440
YMR238W	C04895
YDR375C	C00279
YLR262C-A	C00295
YNR012W	C00294
YKL078W	C00106
YOR136W	C00433
YDR432W	C00135
YHR019C	C01801
YNL277W	C00019
YDL204W	C00546
YPL086C	C00105
YGR012W	C00109
YDR398W	C00105
YPL280W	C00111
YBR230C	C00022
YJR069C	C00049
YAL044C	C04734
YER055C	C00049
YBR160W	C00705
YDR074W	C00116
YKL192C	C01530
YOL145C	C00637
YPL280W	C05382
YPL178W	C00022
YNR052C	C00135
YGL127C	C00106
YBR276C	C00122
YPR141C	C00051
YKL103C	C00117
YGL117W	C04546
YOR230W	C00074
YMR310C	C00106
YOR347C	C00117
YKL107W	C00279
YPR137W	C00019
YBL015W	C00074
YNL104C	C00149
YNL229C	C00037
YDR399W	C00294
YPR110C	C00105
YFL014W	C00546
YML014W	C00047
YBR126C	C00051
YNL102W	C00081
YDL005C	C00141
YBL035C	C00022
YEL011W	C00121
YGL082W	C00712
YPR069C	C00170
YDR226W	C00122
YDR300C	C03406
YBR221C	C00111
YDR272W	C00546
YPL131W	C00279
YMR039C	C01530
YKL215C	C00025
YHR019C	C00078
YJL183W	C12144
YBR034C	C00064
YOR202W	C00135
YGR043C	C00141
YJR043C	C00022
YOR224C	C00081
YOL059W	C00116
YOL052C-A	C00041
YJR139C	C00073
YPR001W	C03406
YHR197W	C00073
YNL030W	C00042
YMR105C	C01454
YMR060C	C00158
YPR160W	C00632
YDR017C	C01530
YBR139W	C00116
YNL009W	C00049
YML088W	C00712
YLR178C	C00127
YFL018C	C00122
YFR015C	C00689
YLR345W	C00689
YOR241W	C00037
YDR341C	C00074
YHL020C	C00085
YDL131W	C00449
YBR034C	C00029
YOR040W	C00022
YGL062W	C00062
YDR178W	C00037
YJR117W	C00043
YCL054W	C00019
YPL154C	C00089
YKL184W	C00019
YLR420W	C00049
YLR093C	C00705
YJL050W	C00262
YDR408C	C04677
YMR256C	C00022
YBR278W	C00022
YJL071W	C00064
YKL150W	C00163
YML027W	C00705
YJR041C	C00049
YML080W	C00299
YGR087C	C00074
YKL106W	C01353
YDR050C	C05382
YNL182C	C00294
YGR186W	C00184
YJR095W	C00122
YKL130C	C00319
YDL035C	C00689
YBL028C	C00064
YNL191W	C00073
YER024W	C00725
YGL115W	C01530
YHR019C	C01102
YFL045C	C00096
YHR174W	C00074
YER168C	C00074
YCR053W	C00037
YNL220W	C04734
YLL039C	C01103
YLL058W	C00073
YJL200C	C00489
YLR245C	C00117
YGR209C	C00127
YEL047C	C00042
YLR409C	C00106
YDR300C	C00078
YBR263W	C04734
YJL024C	C00106
YLR345W	C00127
YGL009C	C00022
YGR130C	C00689
YMR090W	C00117
YDL150W	C00022
YDR111C	C00049
YDL031W	C00064
YPL212C	C00064
Q0045	C00122
YPR010C	C00022
YMR120C	C03090
YNL102W	C00074
YLR009W	C00135
YLR014C	C01103
YCL059C	C00105
YHR064C	C00064
YKL152C	C00279
YDL174C	C00122
YDR007W	C00019
YGL234W	C00037
YPR010C	C00047
YKR049C	C00022
YBR072W	C00041
YLR270W	C00184
YJL208C	C00064
YDR300C	C00025
YGR187C	C00294
YOR393W	C00074
YAL027W	C00246
YMR170C	C00041
YGR008C	C00041
YDR101C	C00299
YDR272W	C00022
YLR304C	C00149
YDR091C	C00022
YIR026C	C00105
YLR195C	C01530
YER156C	C00105
YMR250W	C00116
YJL033W	C00106
YOR302W	C00064
YMR145C	C00022
YLR155C	C00049
YGL062W	C00042
YLR270W	C00546
YDL085W	C00184
YJR008W	C01103
YGL115W	C00689
YOR026W	C01243
YMR251W-A	C00163
YNL200C	C01454
YMR049C	C00078
YOR374W	C00433
YNR016C	C00141
YGR092W	C00123
YLR270W	C00689
YPL004C	C00117
YDL021W	C00022
YLL026W	C00093
YDR432W	C00029
YIL125W	C00322
YPL061W	C00064
YML035C	C00262
YDL215C	C00149
YML121W	C01530
YMR205C	C00074
YCR053W	C00109
YFL022C	C01530
YEL021W	C00135
YGL205W	C00116
YKR049C	C00127
YDL215C	C00438
YJL127C	C00025
YCR010C	C00033
YKL106W	C00073
YNL241C	C00033
YNL026W	C00417
YNL075W	C00135
YDL022W	C00689
YNL010W	C01530
YJL200C	C01801
YBR009C	C00064
