kinase	metabolite	correlation	pvalue	metabolite_name	kinase_name	metabolite_count	kinase_count	pvalue_log	correlation_abs	class_phosphogrid	class_string	euclidean	linear_kernel	linear_kernel_abs
YPL031C	837.1561857	0.2508486712430375	0.006850136520368791	C02335	PHO85	115	124	2.1643007731131196	0.2508486712430375	0	0	14.466780045785534	24.736141714909945	24.736141714909945
YBR160W	166.9747224	0.2507780761107717	0.006866362982196221	C00074	CDC28	115	124	2.163273241836861	0.2507780761107717	1	0	11.009438993002309	6.62377865783868	6.62377865783868
YNL298W	67.01891401	-0.26045965406375876	0.007007040055404758	C06145	CLA4	115	115	2.1544653998759786	0.26045965406375876	0	0	13.545681897283833	-11.881077082361346	11.881077082361346
YOR039W	155.0101434	-0.25345964334088195	0.007008232036797359	C00295	CKB2	115	120	2.15439152746891	0.25345964334088195	0	0	12.350364408608648	-18.82915784375789	18.82915784375789
YOL045W	171.1385071	-0.24990815185034326	0.0070691320692714684	C01571	PSK2	115	124	2.150633904543251	0.24990815185034326	0	0	11.679531131773327	-7.071547072073358	7.071547072073358
YGL019W	111.0195798	-0.25316455473470023	0.007076830387586755	C00106	CKB1	115	120	2.15016121312978	0.25316455473470023	0	0	11.392824044448252	-16.77391695162092	16.77391695162092
YPL179W	193.0524802	-0.9302431000445934	0.007129318224342655	C01494	PPQ1	115	7	2.1469519996801147	0.9302431000445934	0	0	5.621754164015601	-2.207984954296959	2.207984954296959
YIR026C	249.0551721	0.2491750207405955	0.007244116729305986	C00669	YVH1	115	124	2.140014560223658	0.2491750207405955	0	0	10.924229761525254	14.489720110085107	14.489720110085107
YOR039W	111.0195798	-0.25229565178333735	0.007282287195843528	C00106	CKB2	115	120	2.1377321975374004	0.25229565178333735	0	0	11.38576115955162	-16.763873298198455	16.763873298198455
YBR160W	664.1163382	0.2487616902785848	0.007344452295380864	C00004	CDC28	115	124	2.134040585709375	0.2487616902785848	0	0	11.565853621199548	6.248761832476979	6.248761832476979
YKL139W	187.024216	0.24793188967279062	0.00754960619592422	C04002	CTK1	115	124	2.1220757015360507	0.24793188967279062	0	0	12.282874187997509	35.18452278041109	35.18452278041109
YDL047W	837.1561857	0.24788135631927904	0.007562261876726836	C02335	SIT4	115	124	2.1213482873479674	0.24788135631927904	0	0	15.039674309922825	10.194764927217898	10.194764927217898
YOR061W	606.0735076	-0.24766751328713968	0.007616025155869663	C00043	CKA2	115	124	2.1182716301386373	0.24766751328713968	0	0	13.474297107506322	-26.90943478772996	26.90943478772996
YML057W	498.2233404	0.24923697564363326	0.007765115381876499	C07031	CMP2	115	122	2.1098520867042594	0.24923697564363326	0	0	13.32679263151199	11.330765732992864	11.330765732992864
YJR066W	117.0188389	0.42496081792699203	0.007825473348199493	C00042	TOR1	115	39	2.1064893833286593	0.42496081792699203	0	1	4.442022267578836	6.279693064484104	6.279693064484104
YJL187C	295.2293867	-0.3905555941546244	0.00799071315910507	C14825	SWE1	115	50	2.097414458828365	0.3905555941546244	0	0	6.508948775405833	-4.375384076448156	4.375384076448156
YPL256C	143.107579	-0.24719290026131344	0.008013686239921452	C06423	CLN2	115	118	2.096167665514287	0.24719290026131344	0	0	10.876991498826895	-7.136965931224625	7.136965931224625
YOR061W	133.0135891	-0.24563783002197062	0.008143388994696755	C00149	CKA2	115	124	2.0891948192639855	0.24563783002197062	0	0	10.23908610811105	-5.113824122336081	5.113824122336081
YOR090C	158.0587985	0.3470972409538669	0.008162738431419188	C00637	PTC5	115	63	2.0881641199052523	0.3470972409538669	0	0	4.9652366186893255	3.540919282748554	3.540919282748554
YPL256C	176.0390646	-0.24595820071002453	0.008343955082055508	C03145	CLN2	115	118	2.078628042509131	0.24595820071002453	0	0	11.802012845326386	-12.697194063816235	12.697194063816235
YLR113W	402.0148183	0.2597561607394359	0.008376734073778626	C00112	HOG1	115	104	2.0769252713695483	0.2597561607394359	0	0	11.689799081732685	7.0170258565614985	7.0170258565614985
YCR079W	191.0198702	-0.2979750304703777	0.00848757436746168	C00158	PTC6	115	80	2.0712164074405437	0.2979750304703777	0	0	14.544625374352531	-14.45516630656927	14.45516630656927
YAL017W	74.02464043	-0.2579942750310108	0.008510864372074059	C00037	PSK1	115	109	2.070026330284527	0.2579942750310108	0	0	10.565296619703714	-5.316538592371564	5.316538592371564
YDL108W	527.0500269	0.3166272436302891	0.008522830803656673	C11930	KIN28	115	74	2.0694161331422474	0.3166272436302891	0	0	7.3863626524787565	9.019014326460322	9.019014326460322
YLR226W	198.0169659	-0.31169134471095944	0.008623632725051105	C01102	BUR2	115	73	2.0643097480850052	0.31169134471095944	0	0	6.468333304544669	-3.2739349790406265	3.2739349790406265
YPR161C	198.0169659	-0.31156795399826215	0.008651415913604025	C01102	SGV1	115	73	2.062912808934916	0.31156795399826215	0	0	6.475633648236212	-3.2722888415645257	3.2722888415645257
YGL019W	249.0551721	0.24664809492287443	0.00875107018062379	C00669	CKB1	115	120	2.0579388332497452	0.24664809492287443	0	0	9.585430532254444	2.9465725517078143	2.9465725517078143
YGL059W	117.0188389	-0.2546321032890764	0.008758826199190516	C00042	PKP2	115	114	2.05755409124873	0.2546321032890764	0	0	13.776478827324489	-14.695928394955803	14.695928394955803
YGL059W	155.0101434	-0.25415241306824704	0.008890934055831816	C00295	PKP2	115	114	2.051052610910066	0.25415241306824704	0	0	16.428434319984955	-31.514221646662875	31.514221646662875
YDL047W	543.1552687	0.2427442509422183	0.008950921273355665	C12384	SIT4	115	124	2.0481322626345193	0.2427442509422183	0	0	12.547297137678548	12.374687184896207	12.374687184896207
YGL059W	171.1385071	-0.25383975228009525	0.008977982726471852	C01571	PKP2	115	114	2.0468212345107943	0.25383975228009525	0	0	13.167468928386695	-7.718720972798679	7.718720972798679
YOR039W	249.0551721	0.2451731209821676	0.009175283883324994	C00669	CKB2	115	120	2.037380489794756	0.2451731209821676	0	0	9.593898448172075	2.7949704698468825	2.7949704698468825
YJR066W	143.107579	0.41666523155237806	0.009261864692805318	C06423	TOR1	115	39	2.0333015679326296	0.41666523155237806	0	0	4.51237543162616	3.9886203718550206	3.9886203718550206
YPR119W	111.0195798	0.24166250113800697	0.009270463212654073	C00106	CLB2	115	124	2.032898565135586	0.24166250113800697	0	0	11.932398972972333	31.069836844930972	31.069836844930972
YDR247W	393.0579378	0.836555257425451	0.009621383710560396	C12369	VHS1	115	8	2.016762464901213	0.836555257425451	0	0	2.914239089813254	2.4073380358749823	2.4073380358749823
YPL256C	160.0617878	-0.24123142547707824	0.009721977830639128	C00956	CLN2	115	118	2.0122453735970116	0.24123142547707824	0	0	12.047236334810139	-11.249344816713748	11.249344816713748
YPL031C	115.0389749	0.24015664761493336	0.00973198941407087	C00141	PHO85	115	124	2.011798372142895	0.24015664761493336	0	0	10.96666257638298	8.035504903427167	8.035504903427167
YJR066W	367.0206593	0.4140934295459897	0.009750562564762057	C01103	TOR1	115	39	2.010970326688778	0.4140934295459897	0	0	4.818287974681252	7.168576496278743	7.168576496278743
YOR061W	115.0048978	-0.2398459410122827	0.009829693364265707	C00122	CKA2	115	124	2.007460029704431	0.2398459410122827	0	0	9.270434625603922	-3.7866239875298717	3.7866239875298717
YOR231W	193.0524802	0.24577610461148727	0.00999402008899013	C01494	MKK1	115	116	2.0002597819167667	0.24577610461148727	0	0	12.023521719618767	1.6807409016256991	1.6807409016256991
YFL033C	255.2354592	0.2538527388896924	0.010038271136260244	C00249	RIM15	115	109	1.9983410780909627	0.2538527388896924	0	0	9.835464138408565	8.873446457460169	8.873446457460169
YJL128C	188.0355074	0.3171654487517163	0.010044595016571406	C01717	PBS2	115	74	1.9980675686831693	0.3171654487517163	0	0	10.308588097029642	7.432918748961863	7.432918748961863
YGL059W	837.1561857	0.25020038563789354	0.010047752905477507	C02335	PKP2	115	114	1.9979310536533683	0.25020038563789354	0	0	16.40514896868034	1.29730479702024	1.29730479702024
YOR061W	481.9808158	-0.23911529619081331	0.010062855301094407	C00063	CKA2	115	124	1.997278772206131	0.23911529619081331	0	0	8.527454509293042	-0.7593903151103382	0.7593903151103382
YKL126W	157.0258367	0.2433469859326263	0.010064449565905301	C00337	YPK1	115	120	1.9972099720944332	0.2433469859326263	0	0	12.56323251571817	10.366332181922848	10.366332181922848
YDL047W	380.0703222	0.23908638372489063	0.01007218090729903	C06628	SIT4	115	124	1.996876482429967	0.23908638372489063	0	0	12.45102409390051	9.042528027518102	9.042528027518102
YOR061W	187.1075227	0.2385689857356658	0.01024035422153988	C02727	CKA2	115	124	1.9896850205282104	0.2385689857356658	0	0	7.600528868051976	5.167718096826143	5.167718096826143
YOR061W	115.0389749	-0.23850873399920614	0.010260097659833356	C00141	CKA2	115	124	1.9888485054108618	0.23850873399920614	0	0	9.768770800752703	-10.245242858698965	10.245242858698965
YAL017W	118.0504409	-0.2515450386763514	0.010374196599235573	C00188	PSK1	115	109	1.9840455260403205	0.2515450386763514	0	0	10.572679697802519	-5.029530309771594	5.029530309771594
YDL108W	147.0291756	0.30849666246123403	0.010481590455711304	C00684	KIN28	115	74	1.9795728133702526	0.30849666246123403	0	0	7.178916789227703	6.183317509038934	6.183317509038934
YNL289W	115.0389749	0.23962237151357765	0.010580542598825045	C00141	PCL1	115	120	1.9754920599347483	0.23962237151357765	0	0	10.049736312377872	10.257566472638945	10.257566472638945
YPR161C	498.2233404	-0.3036948461278004	0.01059390406102436	C07031	SGV1	115	73	1.9749439643772366	0.3036948461278004	0	0	7.240801465382849	-2.1495751135129892	2.1495751135129892
YHR076W	905.4913001	-0.32419874957141315	0.010805061839218998	C05307	PTC7	115	63	1.9663727432319453	0.32419874957141315	0	0	6.093986463137657	-3.570632648755441	3.570632648755441
YOL100W	339.3280228	0.31399935969121306	0.010859063594843454	C08281	PKH2	115	69	1.9642076234696537	0.31399935969121306	0	0	7.760391270731462	13.701958170501033	13.701958170501033
YOR061W	155.0101434	-0.23632184101880244	0.010999703506633205	C00295	CKA2	115	124	1.9586190209480039	0.23632184101880244	0	0	12.961249988373043	-20.4568648997705	20.4568648997705
YDL047W	362.051578	-0.2363169681677429	0.011001402364715562	C00144	SIT4	115	124	1.958551951165559	0.2363169681677429	0	0	11.765553135393745	-4.844729412358318	4.844729412358318
YCR079W	67.01891401	-0.28823669060514207	0.011018991355279548	C06145	PTC6	115	80	1.9578581576516119	0.28823669060514207	0	0	13.93242700099452	-10.732871882252727	10.732871882252727
YDL108W	143.107579	0.30623555639902184	0.011091484595606748	C06423	KIN28	115	74	1.9550103196283037	0.30623555639902184	0	0	7.217588484869664	6.927164767705296	6.927164767705296
YJL187C	298.2728617	-0.37519799200572934	0.011097597613235491	C00319	SWE1	115	50	1.9547710262797895	0.37519799200572934	0	0	6.327294616664196	-3.3800191201505005	3.3800191201505005
YJL187C	309.2819283	-0.37514823773128664	0.011109142246047332	C16526	SWE1	115	50	1.9543194723093071	0.37514823773128664	0	0	6.2424829847312004	-2.9850220950630004	2.9850220950630004
YOR061W	143.107579	-0.23590007509736127	0.011147601195229968	C06423	CKA2	115	124	1.952818576540096	0.23590007509736127	0	0	9.201629865369776	-2.647201052441411	2.647201052441411
YFL033C	448.0707378	0.24973844098750975	0.011360956779090768	C17250	RIM15	115	109	1.9445850923589731	0.24973844098750975	0	0	10.380364576097106	10.213327008771145	10.213327008771145
YOL100W	299.2024318	0.3121463010418895	0.011361850495727677	C00777	PKH2	115	69	1.944550929660738	0.3121463010418895	0	0	7.729952857219283	6.317998004669614	6.317998004669614
YPR119W	155.0442536	0.23519985376473668	0.011396992968400774	C03680	CLB2	115	124	1.9432097196720668	0.23519985376473668	0	0	12.317095368389658	30.424623817724864	30.424623817724864
YLR226W	498.2233404	-0.3004764155104569	0.0114911088308945	C07031	BUR2	115	73	1.9396380621816756	0.3004764155104569	0	0	7.227261535058442	-2.100520672255179	2.100520672255179
YOR039W	362.051578	-0.2377775526162234	0.011586706827353346	C00144	CKB2	115	120	1.9360399816322407	0.2377775526162234	0	0	8.401945443914755	-1.6965568354858076	1.6965568354858076
YLR433C	249.0551721	-0.43983918963945845	0.011769056561005582	C00669	CNA1	115	34	1.929258349966369	0.43983918963945845	0	0	10.094953150671033	3.760481929424073	3.760481929424073
YCR079W	173.0082314	-0.2850366660645437	0.011983353160650573	C00417	PTC6	115	80	1.921421641428799	0.2850366660645437	0	0	14.021709343988567	-10.181133884317596	10.181133884317596
YJR059W	316.2869482	0.2778323509036193	0.012029462894654055	C12144	PTK2	115	87	1.9197537631086456	0.2778323509036193	0	0	7.902431931858302	6.765166565402307	6.765166565402307
YOR119C	611.1476184	0.28280855120709286	0.012113687445414509	C00127	RIO1	115	85	1.9167236360947852	0.28280855120709286	0	0	7.91712180304055	10.733750741229697	10.733750741229697
YOR119C	160.0617878	-0.2825555442437168	0.012194185942449913	C00956	RIO1	115	85	1.9138471869453715	0.2825555442437168	0	0	9.827972303461316	-8.796311165996572	8.796311165996572
YOR061W	145.098264	0.23277821596954196	0.012297553258559694	C00047	CKA2	115	124	1.9101812879108548	0.23277821596954196	0	0	8.633872565482488	5.563711536485773	5.563711536485773
YDL108W	667.5508834	-0.3014255834268039	0.012492109104334985	C05812	KIN28	115	74	1.9033642313579682	0.3014255834268039	0	0	8.426626354079799	-4.787039124029316	4.787039124029316
YJL128C	118.0504409	0.30791712391734755	0.012585456831510659	C00188	PBS2	115	74	1.900131015649714	0.30791712391734755	0	0	9.404833643316195	6.810054982734445	6.810054982734445
YPL031C	158.0587985	0.23192940285952554	0.012627614776142406	C00637	PHO85	115	124	1.8986786753660967	0.23192940285952554	0	0	10.863846412218505	7.721686800430237	7.721686800430237
YBR160W	155.0442536	0.23174277340526223	0.012701214762807677	C03680	CDC28	115	124	1.8961547404964167	0.23174277340526223	0	0	11.341020055587537	25.055548785672755	25.055548785672755
YGL059W	335.0730441	-0.24228315984369578	0.012768387474768042	C10434	PKP2	115	114	1.893863946513373	0.24228315984369578	0	0	14.787247810376662	-17.651748215923437	17.651748215923437
YBR160W	481.9808158	0.23129278954327573	0.012880214720909614	C00063	CDC28	115	124	1.8900768969661985	0.23129278954327573	0	0	11.416657364239729	1.7187806920325035	1.7187806920325035
YBR028C	155.0101434	-0.8187620090201062	0.012933223946285193	C00295	YPK3	115	8	1.8882932023001173	0.8187620090201062	0	0	4.5859339865028	-2.672041745327948	2.672041745327948
YBR125C	667.5508834	-0.3077769325607473	0.013358582796835227	C05812	PTC4	115	68	1.8742396134294224	0.3077769325607473	0	0	7.286774541787918	-5.61118868610418	5.61118868610418
YOR061W	67.01891401	0.2301082374933632	0.013361987358550724	C06145	CKA2	115	124	1.8741289434575061	0.2301082374933632	0	0	7.900776061242723	6.928069911982632	6.928069911982632
YJL187C	299.2024318	-0.36616489058073737	0.013369538733923282	C00777	SWE1	115	50	1.8738835761910828	0.36616489058073737	0	0	6.165362248127076	-2.9696633638830696	2.9696633638830696
YGL019W	362.051578	-0.23308393633385083	0.013390129565982917	C00144	CKB1	115	120	1.8732152206340564	0.23308393633385083	0	0	8.402726308478837	-1.632720312547535	1.632720312547535
YPR119W	166.9747224	0.23001241027733987	0.013401639812112566	C00074	CLB2	115	124	1.8728420585172543	0.23001241027733987	0	0	12.51879636126526	5.782647199180106	5.782647199180106
YPL256C	837.1561857	0.23101288647495072	0.01340193114599814	C02335	CLN2	115	118	1.872832617633493	0.23101288647495072	0	0	13.831376336244004	12.814051907596877	12.814051907596877
YGL019W	155.0627463	-0.23282658676229848	0.013495725272221743	C02938	CKB1	115	120	1.8698037711104338	0.23282658676229848	0	0	10.155954519061975	-12.895460639516925	12.895460639516925
YPL031C	441.3371877	-0.22974996839936482	0.013510761675895499	C15808	PHO85	115	124	1.869320166720829	0.22974996839936482	0	0	12.75832756348529	-9.025067453542944	9.025067453542944
YPR119W	155.0101434	0.2293621540436001	0.013673430540747334	C00295	CLB2	115	124	1.8641225111817004	0.2293621540436001	0	0	12.536796445708266	33.15909289798999	33.15909289798999
YKL139W	154.0624059	0.22924484430310615	0.013722971192557332	C00135	CTK1	115	124	1.8625518483354295	0.22924484430310615	0	0	12.691841662848592	-0.8288612283367587	0.8288612283367587
YOR039W	155.0627463	-0.23169532916514843	0.013968555523557887	C02938	CKB2	115	120	1.8548485015867964	0.23169532916514843	0	0	10.148789090456441	-12.893112153452586	12.893112153452586
YJR059W	214.0479381	0.27216773489281487	0.013970138979476947	C01233	PTK2	115	87	1.8547992733618592	0.27216773489281487	0	0	8.406475113485879	8.639671371005072	8.639671371005072
YBR028C	155.0442536	-0.8123449652164789	0.014282564973998074	C03680	YPK3	115	8	1.845193791577958	0.8123449652164789	0	0	4.431326280089233	-2.1116550962774	2.1116550962774
YPL031C	157.0590901	0.22782897084609274	0.014333351847516596	C16432	PHO85	115	124	1.843652238167813	0.22782897084609274	0	0	10.988523783943027	11.168186234699954	11.168186234699954
YDL028C	305.2472817	-0.22759916175953956	0.014434618977541036	C03242	MPS1	115	124	1.840594675457343	0.22759916175953956	0	0	9.280324578906047	-7.381875082882886	7.381875082882886
YBR028C	111.0195798	-0.8109451791987293	0.014588172693430384	C00106	YPK3	115	8	1.835999104190176	0.8109451791987293	0	0	4.556151855644391	-2.5077466109684003	2.5077466109684003
YDR247W	189.0733615	0.8108363732128363	0.014612098357739807	C04546	VHS1	115	8	1.8352874131039834	0.8108363732128363	0	0	2.7682307751541764	3.3733988039612504	3.3733988039612504
YOR119C	667.5508834	0.27555407073824156	0.014613828479908384	C05812	RIO1	115	85	1.8352359942035061	0.27555407073824156	0	0	7.519968600709261	5.5838321215878075	5.5838321215878075
YJR066W	157.0258367	0.392962789498912	0.014665160369433583	C00337	TOR1	115	39	1.833713183472433	0.392962789498912	0	0	4.6500422501057015	6.725612773433145	6.725612773433145
YOL045W	111.0195798	-0.22704995650176446	0.014679155598350773	C00106	PSK2	115	124	1.8332989259951602	0.22704995650176446	0	0	14.225578864460307	-22.396350342041004	22.396350342041004
