Metabolites,ion,Transcription-factors,feature,coef,coef (abs),cor,pval,fdr
N-Acetyl-L-glutamyl 5-phosphate,268.0200,PHD1,YKL043W,0.0345733429204,0.0345733429204,0.660115458896,0.00287015987176,0.00854009422334
Xanthosine 5-phosphate,363.0300,YAP7,YOL028C,0.0339663471019,0.0339663471019,0.73248979885,0.000546272616642,0.00214965656711
"But-1-ene-1,2,4-tricarboxylate",187.0200,SNT2,YGL131C,-0.0332518350335,0.0332518350335,-0.562473656809,0.0151026189273,0.0315064465437
dUDP,387.0000,UGA3,YDL170W,-0.0330722792511,0.0330722792511,-0.782029020435,0.000125923958746,0.000710640635402
dUDP,387.0000,STE12,YHR084W,-0.0329821137943,0.0329821137943,-0.938307498892,8.68499750755e-09,1.8302902244e-06
Fumarate,115.0000,SKN7,YHR206W,0.0328430698678,0.0328430698678,0.446403800405,0.0633072660895,0.105867587396
L-Proline,114.0600,XBP1,YIL101C,0.0328210896394,0.0328210896394,0.779078674916,0.000138817523486,0.000765186849516
Xanthosine 5-phosphate,363.0300,LEU3,YLR451W,0.0326234583211,0.0326234583211,0.326285148724,0.18635366619,0.25896799482
L-Proline,114.0600,YAP1,YML007W,-0.0322904899398,0.0322904899398,-0.692741188412,0.00143869762443,0.00480445812194
"But-1-ene-1,2,4-tricarboxylate",187.0200,ABF1,YKL112W,0.0318834360821,0.0318834360821,0.793128953886,8.60852817377e-05,0.000543382240795
Inosine,267.0700,GAT1,YFL021W,0.0315951879752,0.0315951879752,-0.142514751014,0.572669922501,0.634878736418
O-Phospho-L-serine,184.0000,SMP1,YBR182C,-0.0314049640613,0.0314049640613,-0.47701317613,0.0453227252396,0.0789352726661
L-Citrulline,174.0900,RDS1,YCR106W,-0.031053641312,0.031053641312,-0.629959818811,0.0050784848117,0.0136425717451
L-Asparagine,131.0500,HAP4,YKL109W,-0.0310331678235,0.0310331678235,-0.60618407475,0.00765892037542,0.0186270402003
Xanthosine,283.0700,RPN4,YDL020C,-0.0310143175863,0.0310143175863,-0.739030568974,0.000458456484257,0.0018856289296
dUDP,387.0000,UME6,YDR207C,-0.0309940849579,0.0309940849579,-0.884175850779,1.12565654415e-06,2.4102293063e-05
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,ARR1,YPR199C,0.0309595841253,0.0309595841253,0.168400581856,0.504154759739,0.57524610192
Nicotinate,122.0200,RLM1,YPL089C,0.0308142904425,0.0308142904425,0.121988920055,0.629658928818,0.684848157639
Xanthine,151.0300,LEU3,YLR451W,0.0304263250122,0.0304263250122,0.556608441994,0.0164326903851,0.0336669754231
Xanthine,151.0300,DAL80,YKR034W,0.0298587916151,0.0298587916151,0.323894927356,0.189790005126,0.263175473775
Ornithine,131.0800,GAT1,YFL021W,-0.0295938488138,0.0295938488138,-0.590859368165,0.00982065730738,0.022672638012
NAD,662.1000,YAP1,YML007W,0.0295221373257,0.0295221373257,0.636731324843,0.00449047380772,0.0123205964775
L-Proline,114.0600,GCR1,YPL075W,-0.0294168249279,0.0294168249279,-0.895124233608,5.27114898571e-07,1.42736311115e-05
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,GAT1,YFL021W,-0.0288399886651,0.0288399886651,-0.609039463276,0.00730231853496,0.0179597563968
Xanthine,151.0300,YAP6,YDR259C,0.0286375302926,0.0286375302926,0.611522727754,0.00700320987532,0.0173216425455
Xanthosine,283.0700,SKO1,YNL167C,-0.028465879682,0.028465879682,-0.66969044007,0.00236360403204,0.00726996268191
L-Saccharopine,275.1200,HAP4,YKL109W,-0.0283563864459,0.0283563864459,-0.584036557911,0.0109286206052,0.0244112597686
N-Acetyl-L-glutamyl 5-phosphate,268.0200,RDS1,YCR106W,-0.0283006335944,0.0283006335944,-0.7840128247,0.00011783702412,0.000682642070762
N-Acetyl-L-glutamyl 5-phosphate,268.0200,LEU3,YLR451W,0.028033447605,0.028033447605,0.394833209664,0.104898691528,0.162481377516
L-Saccharopine,275.1200,YAP1,YML007W,0.0277893711885,0.0277893711885,0.570320953496,0.0134582351776,0.0288447356505
O-Phospho-L-serine,184.0000,SKO1,YNL167C,0.0277488694893,0.0277488694893,0.685820532359,0.00167752431091,0.00548460044167
Xanthosine,283.0700,REB1,YBR049C,0.0276986786845,0.0276986786845,0.790730244211,9.36360304055e-05,0.000571449558168
L-Glutamine,145.0600,UME6,YDR207C,-0.0276155385171,0.0276155385171,-0.837999701366,1.41579628983e-05,0.000128837462374
gamma-Amino-gamma-cyanobutanoate,127.0500,RAP1,YNL216W,0.0275526206209,0.0275526206209,0.888036099995,8.69175128923e-07,1.99818787533e-05
Nicotinate,122.0200,ROX1,YPR065W,0.0275016615079,0.0275016615079,0.534223402235,0.0223828744499,0.0436466051774
L-Glutamine,145.0600,MBP1,YDL056W,-0.027225898544,0.027225898544,-0.898490540979,4.10492135754e-07,1.25199509259e-05
Fumarate,115.0000,ROX1,YPR065W,0.0270357531976,0.0270357531976,0.649236022405,0.00355065434118,0.0100840430184
L-Citrulline,174.0900,DAL82,YNL314W,0.0258695646192,0.0258695646192,-0.349498167011,0.155129961338,0.225268507688
Hypoxanthine,135.0300,DAL82,YNL314W,0.0252623357989,0.0252623357989,0.251748993258,0.313572641198,0.39586280253
L-Glutamine,145.0600,HSF1,YGL073W,0.0248937919735,0.0248937919735,0.867766611778,3.07884925944e-06,4.05072697747e-05
Nicotinate,122.0200,YAP1,YML007W,-0.0247517571027,0.0247517571027,-0.374040548651,0.126233453824,0.189781205143
dUDP,387.0000,ARR1,YPR199C,0.0245441515994,0.0245441515994,0.180778359344,0.472841441139,0.543805006555
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,SUT1,YGL162W,-0.0243491955663,0.0243491955663,-0.875056345815,2.00340123828e-06,3.04852866443e-05
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,YAP5,YIR018W,0.0242699460932,0.0242699460932,0.671987248286,0.00225376245597,0.00700173144216
Ornithine,131.0800,YAP5,YIR018W,0.0241698281082,0.0241698281082,0.705198631029,0.00107975891297,0.00374911520816
NAD,662.1000,ROX1,YPR065W,-0.0238426585484,0.0238426585484,-0.910423659776,1.56883791902e-07,5.96941139941e-06
dUDP,387.0000,FKH2,YNL068C,0.0237522948479,0.0237522948479,0.922139732115,5.30823677378e-08,4.33693176382e-06
Deoxycytidine,226.0800,YAP6,YDR259C,0.023504688102,0.023504688102,0.805626931893,5.45512087015e-05,0.000377443928764
Inosine,267.0700,PHD1,YKL043W,0.0234622145251,0.0234622145251,0.149399165678,0.554065636444,0.618887993621
L-Citrulline,174.0900,PDR1,YGL013C,0.0234123405676,0.0234123405676,0.429996731659,0.0749007002667,0.121804266108
Inosine,267.0700,THI2,YBR240C,0.023386105455,0.023386105455,0.172423186403,0.493871472981,0.56442454055
Fumarate,115.0000,BAS1,YKR099W,-0.0232708817133,0.0232708817133,-0.729582566008,0.000589599475149,0.00227410782456
O-Acetylcarnitine,202.1100,CBF1,YJR060W,0.0230139368905,0.0230139368905,0.0717250720987,0.777313737326,0.818935456981
gamma-Amino-gamma-cyanobutanoate,127.0500,BAS1,YKR099W,0.0228616641073,0.0228616641073,0.805326303565,5.51737893887e-05,0.000378929421462
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,INO2,YDR123C,-0.0227943803656,0.0227943803656,-0.880144140693,1.46071112735e-06,2.59534016185e-05
L-Proline,114.0600,MCM1,YMR043W,0.0225561090305,0.0225561090305,0.294999370028,0.234675623414,0.314051201922
L-Citrulline,174.0900,UME6,YDR207C,-0.022482655334,0.022482655334,-0.821108604597,2.95846559322e-05,0.000229907774295
L-Asparagine,131.0500,RDS1,YCR106W,-0.0223714684022,0.0223714684022,-0.560930568936,0.0154439582128,0.032092868446
Xanthosine 5-phosphate,363.0300,ECM22,YLR228C,-0.0223308838204,0.0223308838204,0.0205586845521,0.935466423775,0.947176017396
NAD,662.1000,UME6,YDR207C,-0.0222729896464,0.0222729896464,-0.940812449294,6.28382534399e-09,1.52487495014e-06
L-Glutamine,145.0600,ASH1,YKL185W,-0.022241598078,0.022241598078,-0.883302961184,1.19193742536e-06,2.50306859325e-05
Inosine,267.0700,DAL82,YNL314W,0.0222113069439,0.0222113069439,0.223676967283,0.372267777176,0.450341197138
Inosine,267.0700,ECM22,YLR228C,-0.0218179586909,0.0218179586909,-0.321064178849,0.193913831603,0.268044237616
Deoxycytidine,226.0800,YAP5,YIR018W,0.0216569122288,0.0216569122288,0.736561580556,0.000490097386039,0.0019821716502
L-Glutamine,145.0600,ARR1,YPR199C,0.0216222190722,0.0216222190722,0.239389163292,0.338699182756,0.420294894966
Xanthosine 5-phosphate,363.0300,SKN7,YHR206W,0.0213790241038,0.0213790241038,0.311306249957,0.208581923869,0.284904511499
N-Acetyl-L-glutamyl 5-phosphate,268.0200,PDR3,YBL005W,-0.0211186432668,0.0211186432668,-0.90216910532,3.09202004038e-07,1.03891873357e-05
gamma-Amino-gamma-cyanobutanoate,127.0500,PDR1,YGL013C,0.0206985755375,0.0206985755375,0.380837350502,0.118950343228,0.180408020562
Xanthosine 5-phosphate,363.0300,YAP5,YIR018W,0.0206602841398,0.0206602841398,0.216625754582,0.387915295135,0.467331007064
L-Proline,114.0600,SUT1,YGL162W,0.0206472688685,0.0206472688685,0.808384128711,4.91145132015e-05,0.000348266548156
L-Glutamine,145.0600,AZF1,YOR113W,-0.0205278531766,0.0205278531766,-0.837905406708,1.42195573086e-05,0.000128861050465
N-Acetyl-L-glutamyl 5-phosphate,268.0200,RLM1,YPL089C,0.0205168569559,0.0205168569559,0.627664907012,0.00529142205638,0.0140418782152
L-Citrulline,174.0900,CBF1,YJR060W,-0.0203207571549,0.0203207571549,0.440127201381,0.0675723498208,0.111429010802
L-Saccharopine,275.1200,AZF1,YOR113W,-0.0203150204785,0.0203150204785,-0.772364686672,0.000172377798619,0.000894235420862
"But-1-ene-1,2,4-tricarboxylate",187.0200,SKN7,YHR206W,-0.0201662126792,0.0201662126792,-0.57424322237,0.0126915812458,0.0275257333078
L-Proline,114.0600,HAP2,YGL237C,-0.0199115449628,0.0199115449628,-0.837521187849,1.44729100172e-05,0.000130159792425
L-Glutamine,145.0600,HAP4,YKL109W,-0.0196835776091,0.0196835776091,-0.812788856996,4.13865623398e-05,0.000308492328157
L-Proline,114.0600,GAL4,YPL248C,-0.0196144201964,0.0196144201964,-0.360111944706,0.142125669496,0.210015197685
N-Acetyl-L-glutamyl 5-phosphate,268.0200,REB1,YBR049C,0.0195711982009,0.0195711982009,0.83922017191,1.33810978878e-05,0.000123309357751
L-Glutamine,145.0600,NRG1,YDR043C,-0.0195114246695,0.0195114246695,-0.8576484558,5.37124472134e-06,6.30688089861e-05
NAD,662.1000,HAP2,YGL237C,0.019510674084,0.019510674084,0.917768309987,8.10271222928e-08,5.18416613685e-06
Nicotinate,122.0200,CRZ1,YNL027W,-0.0194131597044,0.0194131597044,-0.232279700872,0.353664491436,0.433006970237
Xanthosine 5-phosphate,363.0300,PUT3,YKL015W,-0.0192930150335,0.0192930150335,0.0157227906359,0.950626062576,0.961188574383
L-Asparagine,131.0500,XBP1,YIL101C,-0.01920377524,0.01920377524,-0.543773016319,0.0196669547135,0.0390416812117
NAD,662.1000,ASH1,YKL185W,-0.0191682614282,0.0191682614282,-0.934696390045,1.35331462248e-08,2.46303261291e-06
L-Glutamine,145.0600,PHO2,YDL106C,-0.019133100209,0.019133100209,-0.844131626577,1.06119882428e-05,0.000103930862431
L-Proline,114.0600,RAP1,YNL216W,-0.0189310221853,0.0189310221853,-0.842151598788,1.16626258843e-05,0.000110744238831
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,CIN5,YOR028C,-0.0188625957523,0.0188625957523,-0.912400601983,1.32072407068e-07,5.65580660858e-06
Pyruvate,87.0100,MOT3,YMR070W,0.0188216789514,0.0188216789514,0.628867260552,0.0051789724702,0.0138274766197
Xanthosine,283.0700,SMP1,YBR182C,0.0185615097251,0.0185615097251,0.556615081354,0.016431134075,0.0336669754231
O-Acetylcarnitine,202.1100,PUT3,YKL015W,0.0184404289921,0.0184404289921,0.215429835176,0.390604534913,0.468210924397
L-Glutamine,145.0600,ROX1,YPR065W,-0.0183621483495,0.0183621483495,-0.798134580568,7.19783553187e-05,0.000467859309572
O-Phospho-L-serine,184.0000,MCM1,YMR043W,0.0183129190383,0.0183129190383,0.510563749895,0.0303828623254,0.0563773758017
L-Citrulline,174.0900,HAP4,YKL109W,-0.0182917201475,0.0182917201475,-0.70703744535,0.00103372804237,0.00361225927126
O-Acetylcarnitine,202.1100,RPN4,YDL020C,-0.0182724885394,0.0182724885394,0.139767459435,0.580168002149,0.641562995794
O-Acetylcarnitine,202.1100,GAT1,YFL021W,0.0182465284479,0.0182465284479,0.574423690715,0.0126571634237,0.0274783746694
Deoxycytidine,226.0800,SNT2,YGL131C,-0.0181360974142,0.0181360974142,-0.549636406593,0.0181325539045,0.036532746981
L-Proline,114.0600,ECM22,YLR228C,-0.0181078573091,0.0181078573091,0.353655749768,0.149942468737,0.218899967728
L-Glutamine,145.0600,ABF1,YKL112W,0.0180041974923,0.0180041974923,0.774577343387,0.000160633696024,0.000847700476108
Ornithine,131.0800,ADR1,YDR216W,-0.0179529919164,0.0179529919164,-0.500203729907,0.0345143098695,0.0629734776566
L-Saccharopine,275.1200,SKN7,YHR206W,0.0177636280342,0.0177636280342,-0.341579168645,0.165347855231,0.237891775905
Fumarate,115.0000,RLM1,YPL089C,0.0177109476718,0.0177109476718,-0.406671607782,0.0939757383465,0.147869605583
O-Phospho-L-serine,184.0000,SNT2,YGL131C,-0.0175295169791,0.0175295169791,-0.113768414941,0.653077674557,0.706884970162
Deoxycytidine,226.0800,ECM22,YLR228C,0.017428037278,0.017428037278,-0.165906671422,0.510580879999,0.580483415886
Xanthosine 5-phosphate,363.0300,CBF1,YJR060W,-0.0172928821482,0.0172928821482,-0.421685361029,0.0813371957989,0.130521995316
Xanthine,151.0300,YAP7,YOL028C,0.0172512087123,0.0172512087123,0.274890289268,0.269604592591,0.353007452169
Xanthosine,283.0700,MOT3,YMR070W,-0.0171938909019,0.0171938909019,-0.518988362028,0.0273146566852,0.0513383908783
Xanthine,151.0300,GAT1,YFL021W,0.0171845921146,0.0171845921146,0.167501859037,0.506466072303,0.576436056866
N-Acetyl-L-glutamyl 5-phosphate,268.0200,SUT1,YGL162W,-0.0170408218408,0.0170408218408,-0.855641468804,5.96811357883e-06,6.71874229699e-05
L-Glutamine,145.0600,GCN4,YEL009C,-0.0165542835742,0.0165542835742,-0.78314145066,0.000121333233735,0.00069551648944
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,UGA3,YDL170W,-0.0164923330999,0.0164923330999,-0.690540968632,0.00151135193227,0.00499363482612
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,TEC1,YBR083W,-0.0164499841332,0.0164499841332,-0.865835249164,3.43563772134e-06,4.31255364092e-05
dUDP,387.0000,CBF1,YJR060W,-0.0163592308309,0.0163592308309,0.719323845166,0.000766173312946,0.00279352673702
L-Proline,114.0600,PHD1,YKL043W,-0.0163445712837,0.0163445712837,-0.542054646565,0.020135463502,0.0397971513921
Nicotinate,122.0200,RTG3,YBL103C,0.0162966082863,0.0162966082863,0.529459251783,0.0238433086179,0.0460829964792
NAD,662.1000,ECM22,YLR228C,-0.0162170063535,0.0162170063535,-0.637920281476,0.00439320999085,0.0121606725222
Deoxycytidine,226.0800,ARR1,YPR199C,0.0158858813435,0.0158858813435,0.388814136862,0.110787901825,0.17027500182
dUDP,387.0000,PHO2,YDL106C,-0.0158162791262,0.0158162791262,-0.863272082864,3.96361813304e-06,4.89070169636e-05
Inosine,267.0700,MOT3,YMR070W,-0.0157691291659,0.0157691291659,-0.0460688219174,0.855961721883,0.884304825256
Nicotinate,122.0200,CBF1,YJR060W,0.0156793566624,0.0156793566624,0.276944974752,0.265895751574,0.349408135642
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,RTG3,YBL103C,-0.0156209781589,0.0156209781589,-0.332139059989,0.17811369426,0.252433684792
O-Acetylcarnitine,202.1100,RTG3,YBL103C,0.0156086310745,0.0156086310745,0.33457261516,0.17476140358,0.248488870715
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,ABF1,YKL112W,0.0155401980218,0.0155401980218,0.758563200892,0.000263260837491,0.0012364767077
L-Glutamine,145.0600,SFP1,YLR403W,0.0155007133843,0.0155007133843,0.879344924924,1.53645316063e-06,2.61102609393e-05
O-Acetylcarnitine,202.1100,PHD1,YKL043W,0.0154994620231,0.0154994620231,-0.076645375827,0.762439739024,0.804429173927
O-Phospho-L-serine,184.0000,PHD1,YKL043W,-0.0154753465423,0.0154753465423,-0.5740384298,0.0127307283827,0.0275832448291
gamma-Amino-gamma-cyanobutanoate,127.0500,NRG1,YDR043C,-0.0153604438606,0.0153604438606,-0.8621538906,4.21492531384e-06,5.11410938079e-05
Pyruvate,87.0100,MCM1,YMR043W,0.015305679797,0.015305679797,0.344920654928,0.160982104478,0.232376018625
L-Proline,114.0600,MBP1,YDL056W,0.0152785919188,0.0152785919188,0.824305943545,2.58859008685e-05,0.000210882252171
Xanthosine 5-phosphate,363.0300,GAL4,YPL248C,0.0152709386174,0.0152709386174,0.597223210141,0.0088702803678,0.0210572742644
Ornithine,131.0800,ARR1,YPR199C,0.015184433236,0.015184433236,0.235436239843,0.346974121238,0.427406362541
Xanthine,151.0300,CAD1,YDR423C,0.0149631047085,0.0149631047085,0.349594215177,0.155008751692,0.225268507688
Xanthine,151.0300,SKO1,YNL167C,-0.0148823448005,0.0148823448005,-0.229265585577,0.360121116363,0.439381396764
O-Phospho-L-serine,184.0000,ECM22,YLR228C,-0.0147637991084,0.0147637991084,0.357880413928,0.144794829325,0.212898750853
dUDP,387.0000,MAC1,YMR021C,-0.0147122136744,0.0147122136744,-0.830031145708,2.02433408274e-05,0.00017252589255
gamma-Amino-gamma-cyanobutanoate,127.0500,HAP2,YGL237C,0.0144542109499,0.0144542109499,0.823399112222,2.6892424195e-05,0.000215930347213
L-Saccharopine,275.1200,SPT2,YER161C,-0.0143481056209,0.0143481056209,-0.713412882623,0.000886578385329,0.00315457928567
Xanthosine,283.0700,ADR1,YDR216W,0.014288679617,0.014288679617,-0.198621340518,0.4294680766,0.504549908173
Fumarate,115.0000,PDR1,YGL013C,0.0141632706761,0.0141632706761,-0.110669805443,0.661987237007,0.713261038788
L-Citrulline,174.0900,REB1,YBR049C,0.0141098120017,0.0141098120017,0.824669961504,2.54910078076e-05,0.00020851071555
"But-1-ene-1,2,4-tricarboxylate",187.0200,LEU3,YLR451W,0.0140259202568,0.0140259202568,0.476518490318,0.0455783496804,0.0792096392067
Xanthosine 5-phosphate,363.0300,DAL82,YNL314W,0.0139576222226,0.0139576222226,0.607822381487,0.00745263881753,0.0182327705249
"But-1-ene-1,2,4-tricarboxylate",187.0200,MOT3,YMR070W,-0.0137912959184,0.0137912959184,-0.596006635936,0.00904599202089,0.0213352554791
Nicotinate,122.0200,SKN7,YHR206W,-0.0137891684099,0.0137891684099,-0.0247651010433,0.922297061221,0.938628509649
O-Acetylcarnitine,202.1100,MOT3,YMR070W,0.0137828610507,0.0137828610507,0.572704470212,0.0129880835011,0.0280002581971
Hypoxanthine,135.0300,RLM1,YPL089C,-0.0137622810573,0.0137622810573,-0.0531447087185,0.834109437751,0.866236334782
gamma-Amino-gamma-cyanobutanoate,127.0500,SKO1,YNL167C,-0.0136965539015,0.0136965539015,-0.79401890937,8.34185202724e-05,0.00052961060545
L-Citrulline,174.0900,ECM22,YLR228C,-0.0135879267901,0.0135879267901,-0.503552945263,0.0331340384491,0.0609130807852
Fumarate,115.0000,GAL4,YPL248C,-0.0135556645852,0.0135556645852,-0.349501222277,0.155126104692,0.225268507688
L-Citrulline,174.0900,SKN7,YHR206W,0.0135266810842,0.0135266810842,-0.481983339922,0.0428144984244,0.0752873305627
L-Glutamine,145.0600,GCR1,YPL075W,0.0132930985167,0.0132930985167,0.871024185411,2.54902934286e-06,3.61498706805e-05
L-Proline,114.0600,CIN5,YOR028C,0.0132723822867,0.0132723822867,0.850283887034,7.84775559277e-06,8.43914152147e-05
N-Acetyl-L-glutamyl 5-phosphate,268.0200,HSF1,YGL073W,0.0131679064718,0.0131679064718,0.866438364503,3.3205935787e-06,4.26598610346e-05
Xanthine,151.0300,CBF1,YJR060W,0.0130258420396,0.0130258420396,0.327379848738,0.184793795629,0.258640503099
Xanthosine 5-phosphate,363.0300,NRG1,YDR043C,0.0130022279794,0.0130022279794,0.465245581095,0.0517056208296,0.0882227155405
L-Glutamine,145.0600,RLM1,YPL089C,0.012969878603,0.012969878603,0.618191182442,0.00624872485818,0.0159735858588
L-Citrulline,174.0900,SMP1,YBR182C,-0.0129159161574,0.0129159161574,0.310721217729,0.209483750511,0.285945319448
Pyruvate,87.0100,CRZ1,YNL027W,-0.0127520017123,0.0127520017123,-0.010899007321,0.965763829727,0.971994564113
Ornithine,131.0800,RDS1,YCR106W,-0.0126481134978,0.0126481134978,-0.622245585692,0.00582318328336,0.0151222738298
gamma-Amino-gamma-cyanobutanoate,127.0500,ZAP1,YJL056C,-0.0126451785846,0.0126451785846,-0.888703399667,8.30391758628e-07,1.94620105004e-05
Deoxycytidine,226.0800,REB1,YBR049C,0.0126437924489,0.0126437924489,0.745520625576,0.000383346114538,0.00164162336108
NAD,662.1000,STB4,YMR019W,-0.0124890588385,0.0124890588385,-0.908791664571,1.80309284875e-07,6.45566357651e-06
Ornithine,131.0800,HAP3,YBL021C,-0.0124704712022,0.0124704712022,-0.787823898938,0.000103530633445,0.000617789353673
Deoxycytidine,226.0800,HAP1,YLR256W,0.0124135971514,0.0124135971514,0.691715961837,0.00147218297297,0.00489383198322
L-Saccharopine,275.1200,SUT1,YGL162W,-0.0123788937977,0.0123788937977,-0.749592795812,0.000341721953098,0.00150771867791
Hypoxanthine,135.0300,HAP2,YGL237C,0.0123600926079,0.0123600926079,0.680994655738,0.00186276166748,0.00596520745128
Nicotinate,122.0200,ECM22,YLR228C,-0.0123015180091,0.0123015180091,0.194576795626,0.43911198259,0.512848645424
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine,312.0600,CRZ1,YNL027W,0.0122895834417,0.0122895834417,-0.345907304435,0.159708189889,0.230995156766
N-Acetyl-L-glutamyl 5-phosphate,268.0200,DAL82,YNL314W,0.0122584419209,0.0122584419209,-0.47368856569,0.047061800327,0.0811231033261
Inosine,267.0700,MCM1,YMR043W,0.0122562116439,0.0122562116439,0.161363448573,0.522385917177,0.589303121444
