coef,coef_binary,feature,ion,random,type,zscore,zscore_abs
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.166349885,0.166349885
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.05820913,0.05820913
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.053386994,0.053386994
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.961118445,0.961118445
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.18371034,0.18371034
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.004502614,0.004502614
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.124433302,0.124433302
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.214268397,0.214268397
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.098325556,0.098325556
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.157793232,0.157793232
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.645256612,0.645256612
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.12047877,0.12047877
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.105717979,0.105717979
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.74775773,0.74775773
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.043140243,0.043140243
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.021025717,0.021025717
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.242344587,0.242344587
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.180901584,0.180901584
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.177093876,0.177093876
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.135823406,0.135823406
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.092539816,0.092539816
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.369836475,0.369836475
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.011989162,0.011989162
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.018574051,0.018574051
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.280384798,0.280384798
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.036400863,0.036400863
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.062863856,0.062863856
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.123688999,0.123688999
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.251177935,0.251177935
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.548958321,0.548958321
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.330235942,0.330235942
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.03470207,0.03470207
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.0194272,0.0194272
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.235792203,0.235792203
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.046103348,0.046103348
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.174913772,0.174913772
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.442534989,0.442534989
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.168888223,0.168888223
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.024433439,0.024433439
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.213395855,0.213395855
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.058004501,0.058004501
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.091444031,0.091444031
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.159042859,0.159042859
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.088687674,0.088687674
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.094154007,0.094154007
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.04853648,0.04853648
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.084585189,0.084585189
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.251000233,0.251000233
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.091286545,0.091286545
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.03852308,0.03852308
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.045283484,0.045283484
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.046694747,0.046694747
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.202063518,0.202063518
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.003531116,0.003531116
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.178689097,0.178689097
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.064791362,0.064791362
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.053655746,0.053655746
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.014479045,0.014479045
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.013352977,0.013352977
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,0.26427197,0.26427197
-0.094252284,Negative,YIL095W,606.07,Yes,Kinase/Phosphatase,-0.03105554,0.03105554
-0.084511538,Negative,YIL095W,171.01,No,Kinase/Phosphatase,5.46e-05,5.46e-05
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.908276975,0.908276975
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.137640689,0.137640689
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.026725328,0.026725328
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.096791052,0.096791052
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.135591401,0.135591401
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.010147919,0.010147919
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.622180899,0.622180899
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.013444313,0.013444313
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.175505341,0.175505341
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.009885359,0.009885359
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.106497028,0.106497028
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.49708272,0.49708272
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.272567238,0.272567238
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.077246686,0.077246686
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.129978842,0.129978842
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.140701857,0.140701857
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.098958762,0.098958762
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.126462785,0.126462785
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.024140925,0.024140925
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.371987586,0.371987586
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.208485545,0.208485545
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.206479571,0.206479571
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.160623815,0.160623815
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.047312985,0.047312985
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.236948706,0.236948706
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.217037638,0.217037638
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.060594994,0.060594994
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.411479681,0.411479681
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.113727277,0.113727277
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.589298149,0.589298149
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.134199902,0.134199902
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.099118927,0.099118927
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.051038471,0.051038471
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.465337538,0.465337538
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.011543223,0.011543223
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.12183493,0.12183493
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.110093419,0.110093419
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.049710988,0.049710988
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.007084437,0.007084437
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.062882557,0.062882557
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.197731276,0.197731276
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.06781225,0.06781225
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.100664688,0.100664688
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.088844862,0.088844862
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.058037309,0.058037309
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.001680697,0.001680697
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.024116957,0.024116957
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-1.011169145,1.011169145
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.25517569,0.25517569
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.185210792,0.185210792
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.123777423,0.123777423
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.03225277,0.03225277
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.103551521,0.103551521
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.073575549,0.073575549
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.072386854,0.072386854
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.174966821,0.174966821
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.226367568,0.226367568
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.089540651,0.089540651
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.129410382,0.129410382
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.540905073,0.540905073
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.123044836,0.123044836
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.097709161,0.097709161
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.328532754,0.328532754
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.159958331,0.159958331
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.140772952,0.140772952
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.578637735,0.578637735
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.100566,0.100566
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.171333683,0.171333683
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.025533556,0.025533556
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.131072879,0.131072879
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.067103812,0.067103812
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.183693982,0.183693982
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.091116566,0.091116566
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.058270767,0.058270767
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.206155505,0.206155505
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.294539895,0.294539895
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.050216506,0.050216506
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.021248626,0.021248626
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.137533655,0.137533655
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.075710078,0.075710078
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.060827976,0.060827976
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.14324173,0.14324173
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.081316802,0.081316802
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.135964549,0.135964549
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.341083892,0.341083892
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.035146299,0.035146299
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.078188755,0.078188755
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.029425134,0.029425134
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.033342623,0.033342623
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.172392565,0.172392565
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.299478417,0.299478417
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.212035499,0.212035499
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.071178989,0.071178989
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.086136156,0.086136156
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.311161252,0.311161252
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.102736043,0.102736043
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-1.114602008,1.114602008
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.203151391,0.203151391
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,-0.178012398,0.178012398
-0.084511538,Negative,YIL095W,171.01,Yes,Kinase/Phosphatase,0.02547943,0.02547943
-0.0740972,Negative,YJR066W,154.06,No,Kinase/Phosphatase,0.195557734,0.195557734
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.035125065,0.035125065
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.09525358,0.09525358
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.05982544,0.05982544
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.572381104,0.572381104
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.029876469,0.029876469
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.036148726,0.036148726
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.006842325,0.006842325
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.052210356,0.052210356
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.034318523,0.034318523
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.044449466,0.044449466
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.290961129,0.290961129
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.241175472,0.241175472
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.194942585,0.194942585
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.007164118,0.007164118
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.009337769,0.009337769
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.012631188,0.012631188
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.229216858,0.229216858
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.073656635,0.073656635
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.034397435,0.034397435
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.098332369,0.098332369
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.15830093,0.15830093
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.074681461,0.074681461
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.19248797,0.19248797
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.403144381,0.403144381
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.008046462,0.008046462
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.04508573,0.04508573
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.333485049,0.333485049
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.147095311,0.147095311
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.214353675,0.214353675
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.151133154,0.151133154
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.366515035,0.366515035
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,1.699406833,1.699406833
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.08687674,0.08687674
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.057830717,0.057830717
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.381880072,0.381880072
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.092928406,0.092928406
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.677585362,0.677585362
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.294630206,0.294630206
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.390464851,0.390464851
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.718511607,0.718511607
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.045955585,0.045955585
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.018997062,0.018997062
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.06725581,0.06725581
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.112818145,0.112818145
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.06646587,0.06646587
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.082325574,0.082325574
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.104273492,0.104273492
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.142795459,0.142795459
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.178158641,0.178158641
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.089996834,0.089996834
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.007150102,0.007150102
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.055642511,0.055642511
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.003515262,0.003515262
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.140598649,0.140598649
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.013511128,0.013511128
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.036890999,0.036890999
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.855939528,0.855939528
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.076340075,0.076340075
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.050969781,0.050969781
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.016150121,0.016150121
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.16329376,0.16329376
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.543023075,0.543023075
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.112679927,0.112679927
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.275473446,0.275473446
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.298737192,0.298737192
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.090784743,0.090784743
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.022769028,0.022769028
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.021798651,0.021798651
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.646091681,0.646091681
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.033251875,0.033251875
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.04039036,0.04039036
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.022573013,0.022573013
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.032527429,0.032527429
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.469902248,0.469902248
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.07418801,0.07418801
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.00321992,0.00321992
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.101710583,0.101710583
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.011484537,0.011484537
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.000661881,0.000661881
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.104013834,0.104013834
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,1.290485408,1.290485408
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.035166479,0.035166479
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.061847037,0.061847037
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.045967417,0.045967417
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.280398866,0.280398866
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.531673449,0.531673449
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.198297168,0.198297168
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.070682628,0.070682628
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.774242748,0.774242748
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.299675388,0.299675388
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,0.224836808,0.224836808
-0.0740972,Negative,YJR066W,154.06,Yes,Kinase/Phosphatase,-0.066617147,0.066617147
