kegg	YDL230W	YPL031C	YML057W	YGL180W	YPL236C	YDR523C	YCR091W	YOR061W	YPL179W	YKL198C	YLR113W	YNL032W	YMR216C	YHR076W	YIL095W	YIR026C	YPR054W	YOL100W	YDL047W	YOR233W	YLR362W	YDL214C	YOL113W	YJL165C	YDR477W	YKL116C	YDL006W	YKL101W	YJL128C	YIL042C	YJL187C	YIL035C	YBR274W	YMR139W	YBR028C	YKL168C	YNR032W	YPL150W	YHR030C	YBL056W	YBL009W	YLR433C	YML016C	YOL045W	YGR262C	YGR040W	YBR059C	YHR082C	YPR073C	YGR188C	YKL161C	YGL021W	YIL113W	YLR240W	YOR267C	YLL010C	YJL095W	YDR075W	YDR283C	YLR248W	YPL140C	YPR106W	YBR276C	YNL298W	YGR123C	YNL020C	YBR125C	YOR231W	YDR466W	YGR203W	YAL017W	YCR008W	YOR351C	YDR247W	YKL126W	YKL048C	YER129W	YDL188C	YGL179C	YDL134C	YLR019W	YCR079W	YOL016C	YPR111W	YOR090C	YDL101C	YPL203W	YPL141C	YBL016W	YNL099C	YGL059W	YNL154C	YJL164C	YJR059W	YDR122W	YKL166C	YFR014C	YKL139W	YLR096W	YBR097W	YMR104C	YJL106W	YHR135C	YBL088C	YMR291W	YKL171W	YNL307C	YNR031C	YLL019C	YOR208W	YJR066W	YPL026C	YDL025C	YDL079C	YOL128C
C00158	-0.7785633270000001	0.055574295	-0.007929056	-0.12187845800000001	0.140107981	0.366478765	-0.390446446	0.08245617200000001	-0.079514597	0.020780675	-0.492145933	-0.246917298	-0.270796798	0.292236774	-0.186130978	0.018082284	0.247752503	-0.026003547999999998	0.11013608300000001	-0.395983769	-0.38366206799999997	-0.09581032099999999	0.285609516	0.31135365800000003	-0.003651862	-0.46342943	-0.416018482	-0.135978983	1.401333781	0.11474274599999999	-0.334231056	-0.153271353	-0.064479459	-0.185154898	0.209685331	-0.094341218	-0.137685593	-0.273442938	-0.032718587	0.42656877299999996	-0.058624007	0.060699285	-0.023174177	0.34159453	0.426778162	-0.017364516	-0.5481434239999999	-0.25360359	-0.13761287	-0.082288263	0.0010844630000000001	-0.176387425	-0.18654323899999997	-0.032962949	-0.22975475199999998	-0.740241382	-0.137743394	1.3749730219999998	-0.33303999	-0.264959587	-0.025776578999999997	-0.08521204199999999	-0.080314203	0.408078282	-0.045606167999999996	0.039213817000000005	0.827438474	0.5517238729999999	-0.068463215	0.149655451	-0.24858539600000001	0.228677904	-0.0904217	3.1002182830000002	-0.353287439	-0.082348033	0.13001020800000002	-0.13864305	-0.38160082799999995	-0.050166841	-0.007188027	-0.113336404	-0.23204143300000002	0.339674765	0.881231781	0.182241848	-0.050785885	-0.13352298099999999	-0.519834754	-0.395542085	0.14434997900000002	0.13073436300000002	-0.040073338	0.426622921	-0.066509892	-0.543454591	0.040001327999999996	0.043636993	-0.24199031399999998	2.7712663660000003	-0.020930953000000002	0.7953213579999999	-0.332972304	0.232894275	-0.041758931	0.9679127059999999	-0.41271222	-0.339798251	0.093383526	0.06350834400000001	0.004835519	0.530692547	-0.233985628	-0.227427262	0.232302465
C00170	-0.309970026	0.22516646	0.28931756399999997	-0.172001175	-0.050172733	-1.37936716	0.528673353	-0.5200232770000001	-0.31422424	-0.462991639	-1.613440505	0.035281277	-0.44270029200000005	-0.562733493	-0.19182560199999998	-0.39073999200000004	-1.5459824130000002	-0.21896291699999998	-0.88999684	-0.090720164	-0.41844015	-1.517643553	-1.139603191	0.029701752	-0.5951229920000001	0.027928071000000002	0.07596558	-0.13082729099999998	-0.397811061	-0.704750454	0.150159102	0.40304590799999995	-1.643647478	0.221399467	-0.949884508	-0.016495116	1.61083358	0.131702298	-1.46776745	-0.507130208	0.057441289000000006	-1.196956209	-0.456068155	0.761406193	0.072036142	0.433101236	-0.277479139	-0.123176097	0.205989774	-0.40466768799999997	-0.10536541199999999	0.415869676	0.477674854	-0.305171848	0.25736427300000003	0.07797174400000001	-0.615424713	0.14969892	0.333078447	0.095695159	-0.8333557420000001	-0.110743535	-0.016617378000000002	-0.041855431	-0.17379429100000002	-0.098432301	-0.347803352	0.34770039700000005	-0.252203717	-1.0783718999999998	0.107997755	-0.30836488300000003	0.20816717699999998	0.417783048	-0.25958797899999997	0.039408847999999996	-0.596112055	-0.8147816109999999	-0.478819399	-0.8780364079999999	-0.07182880700000001	-0.058953009	0.15338497199999998	0.535851251	-0.8181458490000001	-0.011641502	-0.288423494	-0.31105082	0.156033178	-0.170335846	0.164643108	0.524147342	-1.726901115	-0.6717636459999999	0.337356725	-0.048033967999999996	-1.629519444	-0.642387746	0.146128789	0.87898595	-1.0887506740000001	3.036246334	-0.033720323999999996	0.396333531	-1.6646739640000001	-1.497723463	-0.33134261600000003	0.146426776	-0.8353870390000001	-0.205677219	-1.158230548	-0.8329328029999999	-0.006740033	-0.092167206	0.103976347
C00188	-0.180352815	0.053648322000000005	0.25325122699999997	-0.09925650000000001	-0.078129892	-0.06660263400000001	0.374709766	0.042677107	0.248828343	-0.13713305	-0.46806587299999997	0.08190873	-0.12084573300000001	-0.397589486	-0.10995198699999999	0.26040283	-0.338119667	-0.061226737999999996	0.057176048	-0.33486621	-0.303583423	0.31115951	0.128926777	0.545297759	0.09373475	0.017158002	-0.057297029000000006	-0.015282916	-1.447683274	0.067422537	0.044874567000000004	0.133070036	0.216819944	0.044083429	0.257187139	0.058719662	0.126283694	-0.011957398999999999	0.040097405	-0.5515155389999999	0.275856804	0.071946701	-0.009403735	0.405286146	0.083157019	0.160897562	-0.157107411	0.091260227	0.164965349	-0.081489793	-0.182474837	-0.21161467	0.199398023	0.222472549	0.021083627999999997	-0.197006597	-0.158812922	0.063819204	-0.034511132	0.085186699	0.051181005	0.099349671	0.056455158	-0.04594584	-0.060616623	0.061767899	0.207856488	0.27487838	0.011016615	0.125903725	0.157370821	-0.48409809	-0.008228451	-0.404357266	-0.653282965	-0.29350463	0.060829188	-0.318371488	0.055554887000000004	0.127145986	-0.43149790299999996	-0.14413235900000002	0.119367875	0.378821099	0.149265924	-0.089600292	-0.163073666	-0.113329681	-0.069265678	-0.279306965	0.080933068	0.20606628899999999	-0.095350683	0.076215265	0.222083723	0.010343775	0.1845894	-0.522215759	-0.060226127000000004	-1.4727512219999999	-0.051843609000000006	0.333039348	0.150228606	0.34400991399999997	0.294488931	0.05747356	0.000884573	0.11514712699999999	0.113962689	-0.024461398	-0.120294859	-0.22450616899999998	-0.101180213	-0.050322309	0.14673168
C00249	0.01799523	-0.011924931000000001	0.014248963	-0.005892196999999999	0.047337445	-0.026422868	-0.002776237	0.023725978999999998	0.000250702	0.014463203	-0.053068770999999994	-0.04526994	-0.862163305	0.148414864	0.09708695199999999	0.054904664000000006	0.003615118	-0.0021239839999999998	0.202613072	0.232980479	-0.060359410999999995	-0.019041691	0.041098182000000004	-0.045931169	-0.061603692	0.044802637	-0.052952003	0.108506749	-0.036990995	0.04838968	-0.008633916	-0.025277096000000002	-0.026369862999999997	-0.000413059	-0.045155170999999994	-0.028063953	-0.019414733	0.025372844	-0.060170960999999995	-0.106865553	-0.050426757999999995	-0.023814319	-0.027921414	0.050255216	0.011973221000000001	-0.00255017	-0.060473955999999995	0.12754928	-0.044123312000000005	0.026491544	0.138773063	-0.01692979	0.053724997999999996	-0.040360404	-0.026780397	-0.08914551	0.001409973	0.000757518	0.219536032	-0.038465946	-0.0057740809999999995	0.03699843	0.056546349	0.056409441	-0.05063526	0.12120450099999999	-0.020980863	0.064979543	-1.106760452	-0.00827359	-0.031387663999999996	-0.12725303699999999	-0.039631248	0.22630634600000002	0.067897591	-1.66777822	-0.04073157	-0.018350538	-0.035397549	0.011992418000000001	0.680985855	-0.620839396	-0.062496188	0.021799281	0.101008695	-0.06450747	0.053666335999999995	-0.045721671	-0.042582889000000006	-2.058096838	0.028958037000000002	-0.006184953000000001	0.025179264	-0.038986984	0.078801562	-0.036234894	-0.002325855	0.121305447	-0.063657137	0.363849927	-0.37670824799999997	0.09697022699999999	0.035226885	0.118166815	-0.025594951	-0.081154532	0.0030392229999999998	-0.0062583380000000004	0.000655125	0.005619430999999999	-0.759464631	0.001879866	-0.007384986	0.389078834	0.018172327
C00295	0.022855534	0.59061529	0.350951975	-0.116651315	0.012523568	0.36866047700000004	0.9987063979999999	-0.10165879800000001	0.782924462	0.00689746	0.011254248	-0.147061683	0.8888977220000001	-0.156707295	0.374548518	-1.038772013	0.225197413	0.331987105	-1.7184168419999999	-0.10053764300000001	-1.4337103619999998	0.173457367	0.298068309	1.032560451	0.520499852	0.42850674	-0.7329782220000001	0.012195091000000002	1.3117513459999999	0.30212160899999996	-0.06263982	1.5595730319999999	0.510422603	0.21645645100000002	0.465062948	0.599606916	1.048293596	0.376822571	0.328260667	-0.380610612	0.47637171899999997	-0.079683803	0.295078151	1.545368024	0.45557375	0.667038124	-0.054510502999999995	0.33786150600000003	0.610852287	0.721947227	0.17203826600000002	-0.09391180699999999	0.7684551740000001	0.86367722	0.33038371699999997	-0.735759391	0.953106212	-0.457866169	0.169919438	0.6466433570000001	0.657850712	1.0693991440000001	-0.05132963	0.043949275999999995	-1.451281806	0.078982655	0.753675358	-0.44798941200000003	0.416702394	0.68831797	0.7149587479999999	-0.41948716799999997	-0.6672154	-0.916504303	0.227040756	-0.285925009	0.037407414	0.7940240129999999	0.269483722	0.17841649399999998	-0.18691385	-0.176996265	-0.179009012	1.387285825	1.13262814	-0.125757615	0.024709589	-0.06921872400000001	0.11153984	0.12626003800000002	0.484954496	0.902922665	0.617241766	0.980797625	0.693132715	0.034837027	0.524044752	-0.19206699300000002	-0.927499118	-3.2118869930000002	0.9832620059999999	3.092365151	-0.106438244	0.345544099	0.521114815	-0.131652654	-0.08540771	0.13851443300000002	0.261519141	0.27842069	0.901378637	0.650691676	1.005785046	-0.122010855	-0.103358288
C00319	-0.028782771000000002	0.082231514	-0.07113264400000001	0.044425621	-0.040587379	-0.022473766000000003	0.20673733100000002	-0.160613375	-0.010583417	-0.018009585	-0.00105501	-0.13185176199999998	-0.592207981	0.20365653	0.017369696	0.16035053400000002	0.017269589	-0.012731002	0.003670697	0.206576906	-0.632997477	0.000124034	0.011543223	0.0042164690000000005	-0.037187465	-0.004328255	-0.518879463	0.041674458	0.187338444	0.028230243999999998	-0.032564182000000004	-0.009470552	-0.023601916	0.222398714	-0.008238111999999999	-0.010119333000000001	-0.05984978	0.003637117	-0.155448232	-0.03993452	0.0034485040000000002	-0.13039672900000002	0.098146379	-0.232504479	0.012436891	0.0060065480000000004	0.11061536599999999	-0.258730079	-0.018837701999999998	-0.169503152	0.5060442860000001	-0.0025698789999999997	0.028364452000000002	-0.003159276	-0.024444754	-0.464787468	-0.084515609	-0.002218898	0.31479882600000003	0.021707984	-0.032027533999999996	-0.226153511	-1.250436094	-0.020335846	0.002022557	0.38358198200000004	-0.0045244659999999996	0.081226395	-0.614372835	-0.032915248	-0.021875951	-0.058094964000000006	-0.027882865	0.011287525	-0.033792945	-0.343918801	-0.024772591	0.137310224	-0.024634315	0.069731241	0.464432833	-0.629088193	-0.074649769	-0.304120477	-0.149371771	-0.09230761800000001	0.129211189	-0.045329577999999995	-0.070745629	-1.044922599	-0.139994382	-0.025836076	-0.018086368999999998	-0.018965496999999998	0.191888917	-0.066171973	-0.026548832999999997	0.017108343	-0.02246592	0.790572077	-0.614721053	0.8842578520000001	0.073011123	0.030737247000000002	0.001047666	-0.023997245	-0.029225752999999997	-0.005778083000000001	0.010147036	0.143843475	-0.495864291	0.019278383	-0.29162346699999997	0.254203026	0.060709287
C00337	-0.081052518	0.215260433	0.096445172	-0.097213631	-0.11536101800000001	-0.08919999	0.46030671700000003	-0.125220218	0.154133775	-0.104364255	0.12868100300000002	-0.007530801	0.032363175	-0.08912101800000001	-0.033971193999999996	-0.16867004800000002	-0.212357285	0.014191463999999999	-0.320579298	-0.129942643	-0.572629422	0.001750316	-0.080889776	0.165348171	0.037246361	0.15844380800000002	-0.286983988	-0.024288962	1.146123821	-0.030397456	-0.032545699	0.793284898	0.066827669	0.08745472800000001	0.078740899	0.0255329	0.161044573	0.09936629699999999	-0.03514235	-0.356389725	0.205666145	-0.167508175	0.05179641	0.27455723	0.053990678	0.16397061400000001	-0.098591045	0.018699923	0.141438433	-0.000948168	0.080773167	-0.146574388	0.08609893099999999	0.377042496	0.119213026	-0.423339852	0.11776014	-0.119546562	0.045653547	0.237904222	0.21226820100000002	0.25831576	0.027873712000000002	0.025738392000000002	-0.596528929	0.030992533	0.101199038	0.060696509	-0.045629723	0.12089678599999999	0.10163462699999999	-0.371440649	-0.35996229399999996	-0.584809121	-0.22109506	-0.08759133300000001	-0.055345585999999995	0.161975635	0.019098054	-0.063334614	-0.044432097000000004	-0.094104811	0.003542677	0.195059802	0.356730909	-0.060216526	0.028518487000000002	-0.094818568	-0.037872781	-0.004965273	0.077707561	0.137583428	0.25311400300000003	0.320297352	0.187045605	0.000845006	0.09410101800000001	-0.23492324	-0.510704639	-1.84573311	0.20221386600000002	3.045603559	0.060749120999999996	0.070641802	0.116443832	-0.085543975	-0.12244703300000001	0.041395043	0.050178877999999996	0.11710317699999999	-0.016462314	0.496298778	0.118568376	-0.064450965	-0.013646107
C00417	-0.35518922399999997	-0.093526864	0.00027053099999999996	-0.311375053	0.017879887	0.18321792899999997	-0.24596839	0.163343859	-0.0041092229999999995	0.016065761	-0.426491457	-0.132484579	-0.179689927	0.353086306	-0.058087743	0.128779633	0.20375855199999998	0.047407045	0.18227661399999998	-0.25853406100000004	-0.355443589	0.080261419	0.235582923	0.46042107600000004	-0.082414296	-0.191165182	-0.310576436	-0.07291970099999999	0.897883455	0.186403071	-0.319883775	0.227734897	0.07700143200000001	-0.19017297100000002	0.155399036	-0.153266921	-0.035935592999999995	-0.225018653	-0.0035233490000000003	0.46496574399999996	-0.01303663	0.118705663	0.011308843	0.44161782899999996	0.32913160199999997	0.043822241	-0.422900265	-0.21447768600000003	-0.024155656	-0.011013865	0.16879314	-0.019858343	-0.15778718	0.132792845	-0.081743688	-0.669102341	-0.09853585599999999	0.804148162	-0.129802213	-0.047639215	0.09528689	-0.051402666	0.067869161	0.21718016899999998	-0.012753938000000001	0.142795359	0.58675577	0.440328061	0.081926533	0.141479149	-0.13331316599999998	0.13376023	0.042546778	2.6024061069999997	-0.42549207200000005	0.023564966	0.088318909	-0.204147587	-0.263451112	-0.049133803	-0.08554952099999999	-0.039181115	-0.136699071	0.437060811	0.911562025	0.059372244000000005	-0.00281445	-0.063252477	-0.270683485	-0.34618112100000004	0.297622983	0.209987205	0.035003493	0.223398658	-0.054508992	-0.281278563	0.14670957	0.277468008	-0.061269963	2.054258031	0.219576453	0.529935931	-0.24986528100000002	0.32779380399999997	0.011197385	0.9441189809999999	-0.146634046	-0.19594994100000002	0.080942227	0.038473299	0.143839952	0.232438908	-0.175322824	-0.184671644	0.15747373
C00441	-0.095131439	0.195935151	0.119697519	-0.255978402	0.001230763	-0.011969703	0.146220823	-0.228095128	0.11519840199999999	-0.145788322	-0.25424484399999997	-0.03284497	-0.042721774000000004	-0.520824711	-0.141634364	0.124672751	-0.407746644	0.005681915	-0.02709934	-0.162409243	-0.538650476	-0.096797385	-0.09687699400000001	0.37316417799999996	-0.021021817	0.19408337399999998	-0.14666874800000002	0.072795857	-0.673131895	-0.11401231099999999	0.002849825	0.275382208	-0.039223268	0.005596156	-0.094017882	0.149753582	1.062846984	-0.061150117999999996	-0.44643783600000003	-0.07861743	0.45804653	-0.275470777	0.08749076300000001	0.574126507	0.186548716	0.19838259	-0.185030534	-0.09025125199999999	0.242941472	0.03653819	-0.062940947	-0.33595905	0.127341948	0.44679067100000003	0.169196961	-0.495710075	-0.314616062	-0.037901843	-0.16850753100000002	0.252185846	0.273802854	0.138490655	-0.033691722	-0.041797414	-0.39085595700000003	0.300915947	0.06561607700000001	0.116511796	0.322575609	-0.182831475	0.14327848699999998	-0.21049588	-0.255512229	-0.308731976	-0.41429381	-0.158938926	-0.18997439100000002	-0.08866329199999999	0.007889911	-0.362015989	-0.19233781	-0.160731063	-0.013246461000000001	0.41221757600000003	0.175100203	-0.086962829	-0.11754859699999999	-0.06742977900000001	-0.182962108	-0.13758693800000002	0.323222605	0.448269039	0.320748548	-0.000894435	0.31924801399999997	-0.08725596099999999	0.005394611	-0.670988483	-0.373398701	-1.231912262	0.015235012	0.510099677	0.115106311	0.17704490399999998	-0.000141357	0.150752244	-0.205480516	-0.096154454	-0.178428753	-0.052955709000000004	-0.263020146	-0.299740398	-0.12309205	-0.193513221	0.181689536
C00449	0.301327935	0.129312763	-0.101689905	-0.283191089	-0.11673253800000001	-0.267104862	-0.021551096000000002	-0.187965407	0.28718945100000004	0.08999671599999999	0.158167102	-0.018743035	-0.271966365	0.560538063	0.55339106	-0.574151757	-1.4822935519999998	-0.5147822639999999	0.26681476600000004	-0.275943442	-0.36759471899999996	0.208514438	0.8773021040000001	-0.268019877	-0.28255366	0.074381527	-0.031377602000000004	0.127411348	-0.203214482	-0.023893365	-0.128537221	-0.164342798	0.8529794270000001	-0.16922978100000002	0.73403774	-0.190028963	-0.043527665	-0.023333457999999998	0.07664787599999999	-0.741750833	0.35013982200000004	-0.194176546	0.43912382899999997	0.369851666	1.155676185	0.191802478	-1.150422158	0.10533716300000001	0.175390927	-0.20204045399999998	0.13079387	0.17893275100000003	2.387906037	-0.159463184	0.250122295	0.305304152	-0.068464969	-0.157441408	-0.38512127399999996	0.183921587	0.32764155699999997	-0.07901575	-0.158803335	1.107041254	-0.292122076	0.140282131	0.20062035399999997	0.483329501	-0.250132587	0.107540472	-0.001118661	-0.646967411	-0.45675373399999997	0.073097259	0.02434581	-0.063702559	-0.314123878	1.416398729	-0.036377347000000004	-0.448288156	-0.634960977	-0.234951436	0.021033943	0.24989060899999999	-0.126924125	-0.546782536	-0.748790011	-0.117645561	-0.393175309	0.12219870199999999	0.011938195	0.46696296299999995	0.5452248820000001	-0.028248815	0.16255792300000002	-0.140314907	1.1068654070000001	-0.368639706	-0.644944338	-0.653504441	-0.388625913	-1.814219961	-0.434748249	-0.157928498	0.99432661	-0.218113742	-0.371175242	0.015764592	-0.59583591	-0.007832047	-0.376926759	0.133343514	-0.098304233	0.011979433000000001	0.024783648
C00492	0.062724757	0.052271335	0.069223402	-0.108364049	0.177985659	-0.003761925	0.180348032	0.08988619199999999	0.17250190699999998	0.090604336	0.011085031	0.318884222	0.036341104	0.009861197	-0.156998906	0.35023358200000004	0.064526643	0.37009719399999996	0.22072193199999998	0.003953474	0.402595276	0.227769865	-0.011679479	0.09072232599999999	0.292348176	0.149565299	0.134129464	0.030668442	1.5498420130000001	-0.002252126	0.270441313	0.14254666300000002	0.15008938900000002	-0.081409656	-0.08622217	-0.08628300400000001	0.577387226	-0.10565015400000001	0.041901457	1.022069125	0.038768832999999996	0.248306937	0.172802615	-0.07662632400000001	0.205500252	0.100184965	0.286337482	-0.057760143	0.075380182	0.413089896	0.007332515	0.03945543	-0.314005082	0.152697473	0.22340864800000002	-0.084428425	0.011054799999999998	0.123474156	0.306502823	0.16222044300000002	0.313472656	-0.058944425	-0.013160996999999999	0.05182877	-0.166461357	0.479264326	0.004660339	-0.192440727	0.38932679200000003	-0.162549575	0.156717031	0.538861379	0.23162555699999998	1.1311519140000001	-0.5223351970000001	0.40799555600000004	0.013983146	0.013236748000000001	0.568479368	0.386181396	0.017521958	0.32720915899999997	0.204287478	0.111720316	-0.32031987	0.143210585	0.002275716	0.09970386	0.490417129	-0.0055684540000000005	0.199498476	-0.095659485	0.264471993	0.017190966999999998	0.21022375399999998	0.299826239	0.029065467999999997	0.821503201	0.37434495	0.555971143	0.007401663	0.158180656	0.301235036	-0.07471351400000001	-0.018207761	0.005529259	-0.137538015	0.487462144	0.155720224	0.13742063699999998	0.033234697	-0.062303948	0.175170983	0.154222376	-0.113237744
C00624	-0.415156081	-0.639312829	0.211599234	-0.211301672	0.11195359099999999	0.698452011	1.7002864919999998	0.08913228	0.114681915	1.017356366	-0.034570504	0.055746990999999996	-0.6531166389999999	-1.592079288	-0.132128339	1.1320518590000002	-0.289729801	0.559901149	1.0347400759999998	-0.430216991	-0.5281852020000001	-0.6672218910000001	1.0955346940000001	0.831852273	-0.937041028	-0.87471854	0.068535695	0.58432288	-3.916911577	0.566341002	-0.144365161	-1.233613432	-1.058201728	0.016829421	-0.17750408199999998	-0.193236556	-0.7870696340000001	0.039558396	-1.266129099	-0.389847848	-0.7740649629999999	0.39271461	-0.41209824100000003	0.332139026	-0.685984505	0.275185136	-1.767794065	-0.281206623	-0.748015034	-0.857732883	-0.058576384	0.636680114	0.576551641	-0.68418004	-0.474520482	-1.10220405	-1.632876451	-0.341883669	0.199103931	-0.7958282729999999	-1.6948400630000002	-1.092207341	0.08380678700000001	-0.7461281820000001	-0.511637831	0.185900058	0.520194433	2.04329696	-0.15076056300000001	-1.3551103169999998	-0.134221967	-0.44432706200000005	-0.09789196300000001	-1.1649132290000002	-0.34866407899999996	-0.377592926	-0.016454414	-0.650085268	-0.868197076	-1.176938298	-0.665523133	-0.22170673600000002	-0.146960242	0.259927415	0.362761437	-0.8146525090000001	-0.5353775679999999	-0.391692899	-0.08158725900000001	-0.011003676	0.24441362600000002	1.72855933	0.20561370199999998	1.3276289609999998	-0.7058972459999999	-0.412222973	-1.619477615	-0.732965665	-0.222226547	-3.405952398	-0.71737859	-4.852313136999999	-0.8341983470000001	1.144402275	-1.132366935	1.181705912	-0.215369137	-0.197377418	-1.311617968	0.185098755	-0.725950599	-0.29279385199999997	-1.3625552159999998	-0.287269619	0.555500629
C00637	0.31092697	-0.076896147	0.07095330799999999	-0.20003945399999998	0.065936421	-0.31884338100000004	0.063151184	-0.14500353300000002	0.724213566	-0.12407648800000001	-0.13289124800000002	-0.018695844	0.031286033	-0.21036811600000002	-0.151371496	-0.214998727	0.072507023	0.427344419	0.101526825	-0.044831475	-0.277183818	0.30638823	-0.131236498	0.38138989100000004	-0.092552074	0.669863039	-0.044354084	0.10083669	0.322400074	0.20158020000000001	-0.068680295	0.8176109090000001	0.213672114	-0.016562755	-0.11080443599999999	-0.077221339	0.052183203	0.125264121	-0.192281277	0.12997393	0.640787955	-0.254587414	-0.069253119	0.158245083	-0.155582565	0.059334892	-0.116168182	-0.044699729	0.126643795	0.257494133	0.226302015	0.060923538	-0.22095311399999998	0.74967013	0.09085642199999999	-0.25233722	-0.011958528000000001	-0.119858773	-0.036101617999999995	0.726641621	0.828972423	-0.024911216	0.149067756	-0.080013255	0.035072900000000004	0.492675322	0.040323362	0.23213317	0.325947428	-0.17484605399999997	0.159196666	0.026700106	-0.127264619	-0.32544729699999997	-0.195633728	0.010361430999999999	-0.096932449	-0.079460722	0.35223045700000005	-0.12135094699999999	0.019185004	0.0062172780000000006	0.008884085	0.327560383	1.013747277	-0.15082042699999998	0.209722747	0.057441862	0.011298841	0.011351591000000001	0.29133397699999997	0.28750804	0.92862347	0.10878800300000001	0.031035124	0.08082779	0.074906863	0.123933365	-0.18885389600000002	-1.081602178	0.34613806799999997	-0.37228947100000004	-0.000401163	0.255634602	0.056666435	0.058724845	0.133867126	-0.0038410709999999997	-0.23342062	0.20858981899999998	-0.072714193	-0.157861345	-0.102007493	-0.051888486	0.090199234
C00669	-0.009637993000000001	0.012797483	0.004810646	-0.217104845	0.134510994	0.131179831	0.425988029	-0.154638034	0.330656465	0.9444536240000001	0.248536124	0.09231882699999999	0.064711377	0.248695566	-0.095720833	2.596687368	0.971020323	0.076331837	1.761836191	0.17629747699999998	0.15891979	-0.09246969699999999	0.028206781	0.42056536899999997	0.281850232	0.410009079	0.277184804	-0.041613988	0.9395130690000001	-0.297747807	0.14102277800000002	1.008442276	-0.134651233	-0.132064654	-0.280728777	0.188966076	0.34985027700000004	0.234680041	-0.29535135100000004	0.9213453420000001	0.46259107	0.257282789	0.142622763	-0.189903605	0.247173637	0.12353612800000001	0.067688169	-0.284831407	0.054545012999999996	1.193222705	0.666410085	-0.082562203	0.128391364	1.022379957	0.146678064	-0.128756065	-0.21074890699999999	0.395674325	0.566937028	0.728504053	0.53511313	0.128535916	0.132570404	0.09738776199999999	-0.0028019990000000003	1.19913821	0.164924508	0.233821306	0.677502857	-0.280006043	0.643358227	0.2732191	0.328812704	2.7225684880000003	0.12307668199999999	0.30193278100000004	0.05238786	-0.035326246	0.50561166	0.30679033899999997	0.11724772800000001	0.115783863	0.024196011	-0.15335780699999998	0.374742884	0.117678622	1.127430477	-0.416646769	0.08406195	0.049806999000000005	0.23877241800000001	-0.7256610659999999	0.788166385	-0.23655447300000002	0.069412552	0.042526565999999995	-0.395241997	1.496752637	0.442097642	2.694425827	0.53248648	-0.48660203	0.11935901	0.329363516	-0.349982313	1.063071901	-0.41278239	0.039189233999999996	0.129310265	-0.027450847	0.027936139	0.812615003	-0.118699495	0.034391562	-0.098123906
C00684	-0.39244414	-0.06515769099999999	0.08963396900000001	-0.043458795	0.007610348	-0.062336138	0.8149088059999999	0.260833406	-0.135679704	-0.237039923	-0.034643369	-0.04445389	0.19621616	0.183150404	0.07514729	-0.5422818620000001	-0.581615557	-0.191877667	-0.009793221	-0.200103798	-0.23450042399999999	0.47122934899999996	0.16958244100000003	-0.08877847800000001	0.11001351699999999	-0.17408427699999998	-0.18733197	-0.271707806	-1.084238176	0.227493515	-0.221291299	0.27745145600000004	0.47744975	-0.17425033399999998	0.484662508	-0.14229627	-0.324239305	-0.198816838	0.455999341	-0.027017362000000003	-0.098452064	0.08485034	-0.06792603400000001	0.178627802	0.139404309	0.10834822300000001	-0.363545564	0.05610946	0.10321905699999999	-0.17476760800000002	-0.044951625999999995	-0.056390860999999994	0.061867593	-0.121795125	-0.24370124399999998	-0.251895724	0.011046343	-0.17559597600000001	0.498468817	-0.0014969439999999998	0.24644269	-0.074177695	0.017415328	-0.10241255699999999	-0.068426582	-0.096424229	-0.052277131	0.106883434	0.308581014	0.574028483	-0.025472598	-0.17461150399999997	-0.09488688599999999	-0.789275721	-0.405688307	-0.0032482440000000004	0.07144924	-0.230828388	-0.378168141	0.310065101	-0.320398035	0.010888261000000002	-0.022846416	0.08804679	0.253992852	0.089763575	-0.354872526	-0.07754019599999999	-0.2784528	0.154025832	-0.13879354800000002	-0.14950398	-0.136860757	-0.37050260399999996	-0.045721767	-0.17797845699999998	0.476298867	-0.45253462299999997	-0.183686729	-1.0268810590000002	0.30433001600000004	0.529045757	-0.171150584	-0.233536863	0.5554286279999999	0.267166392	-0.346718717	-0.065420915	0.408712828	0.061014953	0.643048474	-0.26552660699999997	-0.08423974099999999	-0.20129305600000003	0.042507521
